292,19022003,94,71,76,23,95,50,58,12,18,9,96,73,37,83,7,55,28,49,22,67,x
293,22022003,80,72,28,96,46,93,18,6,19,89,76,45,27,29,63,78,8,54,23,77,x
294,26022003,70,7,46,51,26,54,39,80,90,1,95,43,66,63,11,24,38,8,92,32,x
295,01032003,95,36,18,12,61,78,37,35,23,26,65,86,63,25,73,27,79,96,34,82,x
296,08032003,55,48,14,42,93,90,32,82,37,15,34,78,95,17,97,12,56,74,21,44,x
297,12032003,30,71,31,38,88,13,34,85,27,63,8,24,66,46,39,59,67,47,12,37,x
298,15032003,14,41,69,96,59,61,3,47,62,16,46,17,18,30,52,84,79,75,68,99,x
299,19032003,48,58,12,27,24,97,54,71,49,81,90,66,13,59,62,88,7,26,57,8,x
300,22032003,95,84,77,97,24,55,76,91,82,72,59,54,20,19,30,6,5,12,13,21,x
301,26032003,85,45,64,97,94,14,70,25,61,98,96,82,88,41,65,73,72,10,55,48,x
302,29032003,58,31,19,71,2,33,90,56,5,87,96,49,84,0,3,92,41,38,17,22,x
303,02042003,91,0,7,4,90,38,58,95,75,85,39,15,71,94,21,27,74,54,88,55,x
304,05042003,19,85,0,20,66,71,68,15,75,63,41,1,11,24,34,62,94,27,47,91,x
305,09042003,94,91,97,79,3,98,2,1,72,53,78,52,80,27,87,32,70,24,10,62,x
306,12042003,98,24,35,86,46,71,59,49,81,19,28,89,58,4,97,47,88,34,93,37,x
307,16042003,30,76,57,15,66,73,14,74,78,79,47,9,68,81,97,91,52,60,64,88,x
308,19042003,75,8,65,76,99,42,88,15,73,56,2,85,20,94,79,55,67,44,12,19,x
309,23042003,6,60,95,52,42,9,84,43,31,7,85,24,64,90,37,82,54,65,14,74,x
310,26042003,61,15,86,56,79,64,65,46,42,78,7,68,80,39,37,76,62,24,0,72,x
311,30042003,89,96,25,55,88,13,70,41,36,83,72,79,52,32,48,73,31,5,19,76,x
312,03052003,14,64,81,68,70,51,97,56,62,21,36,29,91,53,57,43,45,11,67,90,x
313,07052003,91,9,60,68,20,72,25,43,45,23,26,38,92,73,56,3,27,80,11,89,x
314,10052003,16,43,75,76,28,97,53,93,48,29,12,91,3,2,63,8,22,18,96,68,x
315,14052003,35,68,99,76,11,55,8,53,32,40,62,2,22,65,91,39,18,45,46,17,x
316,17052003,20,68,95,28,27,49,17,25,84,92,76,74,64,23,71,67,58,51,22,1,x
317,21052003,19,87,71,79,54,52,35,84,56,91,96,22,99,43,3,90,83,14,67,57,x
318,24052003,0,69,16,25,72,23,24,3,22,11,86,20,39,37,47,84,87,33,93,43,x
319,28052003,2,90,36,78,71,72,21,66,94,85,70,31,23,59,34,50,52,10,1,0,x
320,31052003,1,29,63,85,23,45,94,36,69,42,44,35,56,34,12,48,19,66,25,60,x
321,04062003,92,30,60,1,50,32,76,79,15,62,37,59,13,94,4,93,43,21,82,57,x
322,07062003,0,61,67,12,3,34,62,78,54,96,60,40,49,48,65,41,74,86,5,93,x
323,11062003,88,56,13,48,16,64,30,6,60,75,97,66,81,55,73,61,89,65,94,41,x
324,14062003,44,78,51,6,2,85,16,14,66,42,99,32,24,39,46,10,18,23,20,70,x
325,18062003,59,32,58,61,69,10,46,36,95,74,86,83,40,7,43,80,78,39,99,1,x
326,21062003,54,63,10,80,57,13,50,14,45,66,84,51,29,25,12,36,83,96,41,76,x
327,25062003,51,95,90,93,76,89,22,0,14,38,79,82,49,43,32,39,33,16,13,9,x
328,28062003,54,30,45,0,65,55,91,96,11,74,94,89,33,31,64,90,53,27,81,3,x
329,02072003,61,9,95,27,29,35,98,10,26,86,32,24,48,65,2,82,33,75,16,42,x
330,05072003,2,34,65,29,71,94,8,33,38,43,1,44,74,62,23,49,55,3,14,52,x
331,09072003,75,2,18,59,85,46,45,53,12,1,10,82,79,50,92,77,14,40,95,47,x
332,12072003,97,29,82,42,25,58,39,18,94,26,16,48,50,30,27,62,98,6,44,89,x
333,16072003,81,97,4,60,98,54,70,36,46,17,57,67,95,32,83,21,58,94,61,47,x
334,19072003,47,67,50,61,75,10,43,51,20,48,98,91,12,86,2,40,16,63,54,31,x
335,23072003,54,44,55,34,72,92,83,37,49,78,85,51,19,35,23,68,90,30,22,76,x
336,26072003,58,17,73,75,51,7,47,55,96,50,54,4,19,86,57,82,88,89,49,81,x
337,30072003,42,77,64,52,13,3,43,22,80,24,32,93,51,39,15,34,92,12,11,65,x
338,02082003,4,6,73,45,89,27,43,93,97,69,44,18,70,56,26,54,8,62,57,74,x
339,06082003,77,99,59,78,46,64,68,22,9,7,0,15,75,37,19,35,4,63,27,87,x
340,09082003,82,41,97,99,94,7,70,20,4,2,42,64,12,40,74,6,68,76,90,55,x
341,13082003,71,25,79,63,4,73,22,1,85,80,36,48,92,33,12,15,52,26,95,41,x
342,16082003,62,43,19,18,21,49,61,63,64,36,50,22,78,72,75,51,79,46,12,40,x
343,20082003,39,43,18,92,41,84,71,51,53,35,77,94,56,47,46,3,45,44,9,16,x
344,23082003,10,64,71,47,67,54,55,91,38,89,58,13,33,63,18,59,98,23,94,99,x
345,27082003,85,92,2,39,59,51,43,86,25,45,1,28,44,95,19,70,78,56,93,6,x
346,30082003,54,86,11,94,69,44,48,78,31,49,21,67,6,2,93,35,38,52,4,17,x
347,03092003,96,23,84,6,79,3,42,82,9,25,33,45,83,10,75,46,5,62,13,15,x
348,06092003,82,98,93,30,61,34,53,46,33,11,87,94,83,96,90,22,31,99,29,4,x
349,10092003,25,21,99,27,80,96,67,46,85,13,65,4,28,81,49,9,16,33,51,82,x
350,13092003,25,54,28,81,92,48,52,24,51,42,56,70,31,65,75,67,11,86,40,47,x
351,17092003,50,52,84,11,13,1,56,32,9,76,25,72,83,15,65,41,75,43,80,30,x
352,20092003,70,30,81,66,43,16,56,79,39,88,92,48,96,91,0,83,82,75,54,20,x
353,24092003,60,15,66,65,4,63,9,39,40,99,22,27,55,21,43,74,13,18,33,61,x
354,27092003,4,76,29,14,77,27,0,86,91,55,40,33,72,23,24,19,90,13,53,81,x
355,01102003,52,24,40,28,92,89,99,19,53,56,98,7,18,39,15,6,45,72,84,88,x
356,04102003,66,38,25,98,1,41,15,14,55,78,62,45,82,29,2,40,22,92,85,7,x
357,08102003,31,34,36,29,71,11,68,85,40,35,72,79,28,88,50,22,95,80,33,58,x
358,11102003,34,65,83,10,24,71,49,54,68,77,0,70,78,91,61,95,46,62,39,12,x
359,15102003,26,33,50,77,13,9,17,82,99,20,49,68,97,4,22,28,16,57,1,93,x
360,18102003,55,76,4,98,81,59,67,57,46,96,23,80,64,2,6,51,93,50,41,88,x
361,22102003,68,5,43,69,88,33,57,97,58,67,29,81,64,48,40,83,70,38,15,42,x
362,25102003,9,98,32,86,41,62,26,3,1,11,18,35,24,20,48,31,66,33,93,50,x
363,29102003,5,83,99,80,28,89,0,53,18,49,54,40,79,11,26,82,4,92,70,33,x
364,01112003,88,70,44,45,86,1,28,46,90,27,95,23,22,38,93,32,77,51,10,94,x
365,05112003,11,35,69,93,6,31,29,10,18,80,77,26,28,5,50,63,97,17,38,8,x
366,08112003,16,4,49,29,44,22,71,55,42,75,69,93,9,24,51,21,11,65,82,67,x
367,12112003,43,4,17,38,22,82,16,56,54,67,62,89,40,70,87,64,35,96,42,61,x
368,15112003,79,46,23,21,14,37,52,17,91,28,81,49,45,56,12,89,73,9,3,63,x
369,19112003,29,9,95,66,68,72,30,64,3,73,5,69,19,15,6,56,17,62,84,53,x
370,22112003,5,72,80,52,57,13,54,24,50,18,28,27,58,43,93,19,68,83,12,15,x
371,26112003,67,90,58,52,8,59,62,78,37,53,7,50,41,15,66,45,87,48,23,2,x
372,29112003,78,95,84,31,62,96,44,83,22,61,48,58,68,74,77,42,81,65,71,40,x
373,03122003,77,48,1,0,89,13,50,36,78,25,29,38,71,54,53,3,87,61,85,30,x
374,06122003,51,30,16,27,58,4,79,57,19,74,8,54,35,78,59,83,46,42,43,56,x
375,10122003,2,32,56,60,86,24,75,64,68,97,26,95,78,91,44,0,74,14,22,3,x
376,13122003,19,17,36,13,16,84,73,25,98,66,54,92,86,77,6,95,65,14,62,24,x
377,17122003,68,85,32,83,14,17,98,42,16,96,5,10,77,91,6,48,58,24,35,71,x
378,20122003,22,73,94,77,19,85,21,35,75,92,38,71,81,63,91,14,17,52,12,27,x
379,27122003,77,16,97,44,63,87,24,49,86,8,5,55,94,50,73,15,90,33,69,9,x
380,03012004,13,3,30,14,65,20,85,92,81,59,16,93,51,78,31,7,44,35,25,23,x
381,07012004,85,77,45,8,76,66,72,98,40,96,2,70,49,84,99,62,3,16,4,14,x
382,10012004,0,25,61,32,33,18,10,51,7,11,83,26,15,35,20,89,24,84,82,5,x
383,14012004,72,17,62,9,93,96,48,33,47,12,21,18,91,94,78,89,61,88,68,50,x
384,17012004,24,98,62,90,44,6,4,41,13,99,43,53,65,31,0,47,91,10,33,21,x
385,21012004,64,48,40,8,22,77,47,16,34,62,53,39,52,14,54,92,6,43,89,25,x
386,24012004,56,41,1,69,86,92,47,43,14,73,5,96,34,53,39,82,61,76,42,49,x
387,28012004,78,91,73,53,56,88,92,87,4,95,24,34,15,26,10,70,19,20,85,72,x
388,31012004,89,27,37,83,79,7,46,67,70,39,13,77,68,57,34,94,43,22,47,93,x
389,04022004,63,68,34,40,26,73,28,32,91,38,75,41,66,45,11,80,19,39,24,0,x
390,07022004,15,71,8,47,80,16,36,56,24,60,51,33,87,91,27,22,25,21,90,2,x
391,11022004,63,58,71,19,41,0,13,66,29,73,20,30,69,32,91,45,53,61,88,1,x
392,14022004,65,27,73,41,44,78,46,82,12,3,87,32,31,36,68,7,94,72,19,59,x
393,18022004,15,97,43,89,24,95,60,81,46,7,47,38,3,25,75,57,2,90,45,87,x
394,21022004,30,11,4,39,97,94,48,95,88,79,73,82,69,74,71,47,46,41,57,16,x
395,28022004,54,8,60,42,17,81,56,30,24,14,65,47,80,7,4,63,89,39,26,71,x
396,03032004,13,19,69,49,59,28,22,60,96,20,26,42,52,16,11,43,86,58,55,93,x
397,06032004,27,20,70,74,59,71,19,63,15,85,17,80,34,69,37,36,2,88,32,72,x
398,10032004,21,89,10,55,39,94,99,6,17,76,81,14,71,43,5,8,64,2,47,93,x
399,13032004,52,77,73,29,4,20,96,49,1,10,57,0,3,64,89,61,88,30,18,63,x
400,17032004,44,50,21,40,65,12,8,73,18,39,91,41,10,7,61,20,67,78,52,99,x
401,20032004,45,36,22,56,97,73,93,48,76,19,87,47,51,75,25,40,0,43,46,31,x
402,24032004,46,63,33,3,22,70,72,79,53,27,20,95,61,6,75,68,84,37,64,14,x
403,27032004,17,25,73,55,62,40,37,42,72,71,57,79,92,50,80,48,93,36,38,82,x
404,31032004,7,90,77,19,27,12,3,78,4,35,43,20,24,88,38,30,5,44,31,81,x
405,03042004,26,43,37,39,58,44,38,59,7,81,89,61,92,68,83,5,16,70,33,22,x
406,07042004,51,37,84,80,47,7,38,1,81,17,97,67,90,22,61,93,40,43,49,99,x
407,10042004,29,94,45,6,93,72,10,40,5,87,7,98,89,99,24,34,44,75,74,15,x
408,14042004,18,43,78,20,93,34,85,2,26,70,88,17,74,5,4,27,23,40,66,28,x
409,17042004,21,40,61,77,19,66,55,97,22,11,92,80,60,67,95,35,31,5,46,84,x
410,21042004,76,0,85,84,36,93,17,96,23,73,55,92,62,60,31,88,3,79,11,94,x
411,24042004,47,92,18,98,19,17,22,95,51,43,14,1,61,93,32,28,73,87,70,46,x
412,28042004,34,68,22,49,45,14,71,81,18,10,27,56,99,4,50,37,89,5,48,63,x
413,01052004,30,18,44,76,20,64,77,96,85,23,34,46,71,11,9,86,88,45,42,14,x
414,05052004,25,31,99,85,8,81,92,56,7,64,21,66,49,94,54,73,53,61,50,78,x
415,08052004,79,44,18,43,31,55,92,0,69,72,6,14,98,90,82,17,62,49,16,64,x
416,12052004,34,24,25,62,15,47,57,63,40,70,35,41,0,23,54,80,92,17,13,95,x
417,15052004,41,61,6,82,22,90,40,55,16,83,96,46,73,97,51,57,19,50,47,15,x
418,19052004,88,77,0,3,38,28,41,36,39,56,46,82,49,27,62,1,23,17,12,98,x
419,22052004,80,78,76,39,90,84,93,31,40,89,27,58,18,17,0,71,2,38,48,52,x
420,26052004,88,68,27,21,24,14,54,58,85,84,82,23,4,55,60,32,41,2,90,91,x
421,29052004,83,67,15,11,95,34,74,96,45,33,99,46,3,58,32,51,18,84,12,0,x
422,02062004,74,17,37,68,64,25,6,84,45,22,23,82,99,51,11,26,85,94,66,43,x
423,05062004,91,88,69,67,54,80,95,5,73,92,12,17,28,79,82,57,97,34,94,77,x
424,09062004,11,25,69,48,23,83,98,26,58,35,85,59,71,79,28,19,46,34,40,72,x
425,12062004,64,35,70,15,82,68,78,36,12,90,51,76,31,98,3,42,27,44,85,37,x
426,16062004,5,46,42,29,83,64,96,62,94,2,11,54,0,53,86,93,9,74,15,82,x
427,19062004,61,89,54,41,47,55,14,39,44,72,93,64,38,83,1,92,10,78,40,45,x
428,23062004,57,22,25,18,13,29,63,53,11,5,81,45,89,52,72,86,99,27,31,84,x
429,26062004,28,85,98,23,9,77,83,55,96,50,42,41,57,86,78,35,27,88,74,51,x
430,30062004,2,72,93,88,83,22,23,5,92,34,20,15,68,31,21,28,53,43,40,55,x
431,03072004,89,26,49,25,96,72,54,52,58,47,2,82,51,56,73,20,17,29,5,88,x
432,07072004,59,43,71,86,24,18,73,19,75,7,12,42,6,60,45,67,2,26,72,32,x
433,10072004,1,44,40,89,92,9,88,43,95,74,68,18,14,34,45,17,27,24,48,22,x
434,14072004,75,11,61,73,69,35,22,14,55,92,28,68,94,31,80,41,20,76,7,70,x
435,17072004,14,30,44,43,66,27,10,45,47,25,95,4,34,51,0,31,3,99,62,41,x
436,21072004,34,50,92,44,17,20,75,53,81,78,79,63,27,7,85,46,24,98,93,2,x
437,24072004,95,36,41,30,97,53,6,55,75,49,43,32,76,59,66,28,68,26,78,73,x
438,28072004,68,54,37,5,47,38,66,89,82,49,40,71,36,67,27,14,30,20,46,28,x
439,31072004,41,14,43,77,48,20,5,71,98,87,46,76,13,72,47,78,75,11,68,4,x
440,04082004,96,84,54,43,83,35,76,74,91,92,46,52,87,14,24,82,86,42,10,70,x
441,07082004,48,86,5,58,67,96,78,41,3,19,28,10,64,23,79,76,38,71,24,75,x
442,11082004,34,39,42,97,87,41,56,92,46,24,33,82,99,21,9,1,85,63,45,36,x
443,14082004,37,95,14,32,67,61,54,6,51,8,4,57,29,17,49,97,55,92,85,64,x
444,18082004,60,14,90,83,62,59,81,65,96,80,19,42,68,11,27,29,47,22,98,93,x
445,21082004,19,96,55,31,41,3,73,57,22,59,30,25,34,43,35,26,68,99,7,46,x
446,25082004,17,62,3,46,91,24,7,53,6,63,21,13,41,20,72,98,88,34,79,97,x
447,28082004,48,34,6,92,12,60,24,28,79,64,27,97,47,49,63,35,55,39,58,93,x
448,01092004,75,6,47,40,91,95,31,85,3,10,44,25,76,9,69,98,68,43,48,41,x
449,04092004,14,27,13,89,31,54,77,88,65,66,45,40,20,78,96,47,24,98,83,93,x
450,08092004,34,98,89,24,42,13,20,63,14,11,22,31,76,82,47,8,18,37,12,75,x
451,11092004,78,31,29,28,94,25,35,11,41,19,53,79,16,58,63,37,74,17,1,91,x
452,15092004,83,56,17,92,60,68,57,11,0,95,52,91,70,34,93,67,23,98,78,29,x
453,18092004,59,72,54,20,74,36,24,16,43,68,31,56,99,96,11,6,52,5,0,47,x
454,22092004,96,47,68,89,30,42,34,12,49,84,8,14,11,5,80,82,62,73,90,21,x
455,25092004,92,82,63,74,54,42,60,62,87,66,49,26,99,48,86,38,52,85,51,24,x
456,29092004,60,76,75,63,99,40,43,70,6,91,10,49,95,80,3,44,9,8,17,97,x
457,02102004,32,19,21,52,28,61,30,14,67,18,13,66,22,5,94,3,6,1,81,43,x
458,06102004,72,83,4,12,8,27,21,14,84,71,87,46,7,93,62,22,1,17,44,97,x
459,09102004,92,22,42,98,60,53,41,20,39,86,64,69,74,18,89,72,2,36,62,59,x
460,13102004,27,63,92,66,77,34,96,87,8,16,62,39,48,36,47,99,67,10,21,76,x
461,16102004,32,61,30,87,11,16,96,41,4,44,7,6,9,1,13,43,56,81,25,0,x
462,20102004,30,89,69,95,66,19,34,41,3,44,99,58,91,80,26,47,43,6,82,8,x
463,23102004,80,22,79,84,91,76,1,68,39,48,90,41,55,29,7,65,72,12,15,54,x
464,27102004,70,76,40,41,65,54,73,92,26,81,53,63,15,8,6,39,88,57,59,21,x
465,30102004,49,77,94,71,26,96,47,99,40,43,98,62,65,80,59,0,55,8,95,39,x
466,03112004,62,37,46,1,41,39,38,99,65,27,87,11,29,91,33,53,35,6,34,5,x
467,06112004,78,5,72,49,57,11,86,87,65,92,10,9,14,90,31,58,62,44,46,99,x
468,10112004,32,2,84,17,72,8,59,15,42,80,86,43,88,97,91,49,21,67,71,73,x
469,13112004,61,38,68,63,11,45,23,2,85,10,3,39,25,83,53,84,6,7,77,32,x
470,17112004,42,58,13,92,51,39,17,38,43,23,10,28,45,6,68,97,18,11,9,46,x
471,20112004,11,44,66,28,7,15,69,21,35,31,12,86,5,18,32,95,20,0,23,90,x
472,24112004,48,67,21,35,98,78,4,96,12,1,68,40,25,22,45,24,86,97,92,60,x
473,27112004,9,33,13,28,79,31,97,71,27,69,62,14,94,11,17,68,92,46,73,86,x
474,01122004,4,92,21,41,18,25,24,48,39,85,83,57,98,93,44,55,88,45,5,16,x
475,04122004,74,42,82,90,26,97,20,63,16,88,12,76,6,29,75,18,59,40,9,89,x
476,08122004,19,73,6,52,76,48,41,69,61,98,38,72,82,8,27,35,20,32,45,59,x
477,11122004,5,68,43,44,32,72,95,67,71,87,96,46,20,55,56,97,14,25,3,21,x
478,15122004,19,62,30,45,71,46,51,84,20,89,63,88,64,9,48,67,74,21,25,23,x
479,18122004,91,3,43,28,65,6,36,7,20,48,50,14,15,72,96,63,47,78,60,80,x
480,22122004,31,4,3,43,51,26,55,34,8,36,22,16,32,40,23,33,82,61,28,79,x
481,29122004,79,12,92,45,54,74,56,20,19,39,22,33,42,88,57,83,2,95,21,99,x
482,05012005,17,86,72,5,87,70,96,8,26,4,62,97,23,75,57,59,3,47,71,14,x
483,08012005,97,17,92,22,1,43,16,57,45,66,84,51,65,61,19,62,31,50,4,91,x
484,12012005,17,56,89,71,49,99,90,65,27,64,50,97,81,2,41,85,58,42,15,44,x
485,15012005,15,99,28,14,23,94,43,74,26,40,32,24,8,48,16,7,68,53,64,1,x
486,19012005,9,52,56,71,97,91,58,14,38,25,28,61,81,64,95,4,3,35,46,63,x
487,22012005,28,50,4,48,0,20,17,92,54,36,43,26,70,82,31,39,47,57,94,34,x
488,26012005,92,48,63,69,60,25,94,51,97,35,31,53,10,81,28,77,19,1,52,98,x
489,29012005,28,40,64,6,86,47,45,90,53,67,23,27,7,79,92,24,14,77,62,50,x
490,02022005,89,31,44,12,62,43,13,9,67,21,65,32,54,16,1,94,80,48,2,82,x
491,05022005,79,19,25,10,81,51,17,33,58,55,23,59,48,21,83,27,11,92,61,53,x
492,12022005,79,8,39,40,16,36,35,77,83,96,95,63,23,58,87,52,86,73,7,22,x
493,16022005,73,41,98,30,10,50,26,45,78,88,77,62,55,0,12,75,11,67,71,54,x
494,19022005,54,79,76,27,19,47,57,25,35,91,13,41,86,61,50,51,63,62,74,73,x
495,23022005,18,42,93,68,67,44,95,3,27,84,99,79,54,70,98,92,20,89,74,78,x
496,26022005,68,49,99,18,8,36,1,42,25,57,64,62,85,97,47,66,37,88,33,27,x
497,02032005,2,31,94,90,70,51,74,93,59,91,53,55,99,32,56,82,27,5,20,15,x
498,05032005,54,61,6,81,88,22,0,35,72,26,34,10,66,59,21,92,33,15,16,74,x
499,09032005,33,63,73,3,66,61,47,70,1,39,71,14,30,90,72,51,84,53,69,93,x
500,12032005,59,88,54,56,68,81,28,12,9,16,99,13,27,1,43,45,47,33,80,63,x
501,16032005,69,84,16,50,28,34,18,44,20,12,97,55,68,67,80,77,74,42,15,41,x
502,19032005,91,51,54,29,31,23,22,62,52,86,49,4,63,82,5,12,28,33,58,26,x
503,23032005,47,52,82,64,89,58,5,88,3,38,83,72,79,71,29,6,70,62,91,54,x
504,26032005,36,7,16,49,27,40,97,37,81,60,38,66,58,23,34,70,0,13,19,64,x
505,30032005,98,17,84,10,11,59,27,95,58,7,4,29,30,60,37,62,20,32,97,25,x
506,02042005,91,71,27,10,86,26,72,32,77,48,29,14,7,85,62,18,57,1,67,23,x
507,06042005,73,80,37,63,61,41,20,50,47,42,15,52,8,84,27,76,13,26,96,74,x
508,09042005,18,91,68,25,11,98,29,26,53,90,78,74,79,45,59,65,21,28,52,36,x
509,13042005,26,20,38,16,2,42,8,49,63,7,56,86,5,94,4,75,71,6,44,78,x
510,16042005,7,44,82,4,61,34,47,38,87,29,52,58,48,75,41,17,6,81,8,30,x
511,20042005,74,72,3,11,6,99,42,39,50,57,87,13,94,25,33,55,38,45,26,79,x
512,23042005,90,31,6,12,62,93,5,14,56,87,67,18,8,85,50,36,81,24,26,83,x
513,27042005,0,93,44,42,64,16,28,19,48,87,2,33,83,45,38,58,70,72,56,1,x
514,30042005,1,10,33,30,19,11,8,48,25,84,95,73,52,4,68,78,96,15,65,47,x
515,04052005,89,65,11,99,92,97,93,44,39,42,80,95,54,66,30,23,67,98,58,43,x
516,07052005,21,32,26,7,95,33,35,46,49,8,99,52,94,58,12,13,91,86,55,44,x
517,11052005,38,40,81,39,71,45,34,54,57,6,76,9,93,92,46,65,8,7,67,28,x
518,14052005,21,16,99,68,37,49,61,64,94,31,4,69,10,80,12,33,20,91,83,73,x
519,18052005,6,86,91,98,18,34,3,73,27,65,48,9,69,82,45,46,51,40,4,49,x
520,21052005,19,63,85,83,52,93,15,22,50,92,18,34,65,14,90,25,44,45,56,11,x
521,25052005,7,47,18,85,34,11,35,42,40,12,76,6,92,10,46,16,45,0,66,57,x
522,28052005,26,28,16,43,49,96,17,3,95,9,92,41,13,47,24,89,55,6,8,5,x
523,01062005,43,58,51,10,13,78,63,38,11,88,94,76,70,17,21,18,61,75,19,49,x
524,04062005,16,4,40,47,65,81,2,89,97,44,82,93,19,56,50,73,61,76,33,30,x
525,08062005,76,9,38,56,39,73,36,49,79,91,23,87,37,94,90,45,59,41,34,27,x
526,11062005,73,93,49,27,88,64,68,67,8,0,76,97,84,33,57,70,36,31,58,95,x
527,15062005,33,64,38,44,76,74,48,36,47,87,16,84,18,67,73,72,81,65,75,42,x
528,18062005,41,32,9,48,34,57,53,8,89,3,78,27,45,95,83,17,52,55,99,23,x
529,22062005,18,45,24,41,40,31,92,30,78,11,53,64,21,13,56,14,91,19,72,84,x
530,25062005,35,62,33,72,8,57,54,11,31,40,1,96,12,87,13,34,71,89,18,51,x
531,29062005,62,87,50,56,15,49,74,5,95,37,88,16,14,97,2,68,13,25,24,32,x
532,02072005,28,5,31,72,16,15,14,89,92,96,59,27,52,40,86,69,7,3,71,81,x
533,06072005,99,40,23,35,28,37,30,20,31,63,21,5,64,67,95,6,18,8,49,25,x
534,09072005,91,53,71,60,95,12,87,96,61,76,51,82,36,72,63,48,23,75,98,38,x
535,13072005,28,1,13,49,80,54,22,65,51,31,90,6,27,4,98,62,56,23,93,17,x
536,16072005,17,93,87,6,64,82,95,72,76,70,60,97,19,89,40,92,45,62,1,90,x
537,20072005,61,5,93,51,76,24,84,60,21,17,74,88,72,98,36,66,31,38,53,29,x
538,23072005,4,76,94,16,70,3,30,48,81,22,41,37,18,28,80,17,82,35,9,47,x
539,27072005,37,38,75,72,26,31,45,30,20,6,61,39,86,79,42,51,70,25,95,67,x
540,30072005,11,13,61,8,54,38,85,44,77,90,35,86,74,30,17,88,26,80,63,81,x
541,03082005,52,73,9,15,75,72,47,57,79,87,5,90,83,21,25,89,91,92,29,13,x
542,06082005,45,87,56,39,22,81,68,99,47,86,50,16,6,93,91,77,21,54,1,51,x
543,10082005,92,86,73,67,58,37,2,81,50,25,96,52,4,41,51,8,95,59,1,71,x
544,13082005,58,30,43,71,13,36,68,22,61,64,16,80,23,41,70,12,49,19,92,6,x
545,17082005,15,49,75,40,13,59,71,42,45,1,5,39,61,38,77,90,50,91,34,85,x
546,20082005,83,94,18,57,0,34,35,47,12,45,7,84,58,37,24,46,89,85,68,44,x
547,24082005,40,0,86,96,7,90,91,92,32,27,45,38,35,97,48,17,37,25,26,15,x
548,27082005,26,20,7,82,41,25,32,24,18,14,91,23,50,30,59,93,36,49,40,79,x
549,31082005,11,54,46,92,93,30,31,52,44,80,73,74,87,14,49,40,50,20,63,58,x
550,03092005,93,99,95,97,89,7,69,49,79,28,59,8,22,88,55,44,61,60,26,81,x
551,10092005,38,57,44,54,10,52,51,19,48,61,84,11,94,87,47,55,17,79,42,39,x
552,14092005,15,78,73,98,35,47,22,72,62,54,3,71,94,58,48,68,41,53,92,25,x
553,19092005,71,94,14,45,63,69,90,93,83,5,29,2,70,62,92,53,10,12,56,97,x
554,21092005,4,2,68,37,55,34,20,79,0,92,73,94,93,77,84,57,50,18,86,11,x
555,24092005,16,65,5,25,28,86,64,87,11,21,1,40,82,49,41,61,73,4,84,94,x
556,28092005,19,1,87,17,86,8,84,49,25,29,75,70,31,64,24,90,59,61,50,51,x
557,01102005,75,43,47,27,9,12,5,16,18,81,22,85,23,24,91,95,35,28,21,70,x
558,05102005,57,2,60,89,5,19,49,97,48,39,34,61,44,45,87,63,83,64,52,50,x
559,08102005,12,8,23,82,43,62,36,20,97,10,29,54,90,67,34,11,33,91,32,73,x
560,15102005,88,71,50,41,90,25,38,5,52,23,81,74,15,63,37,85,94,61,42,12,x
561,19102005,54,16,48,94,15,79,37,21,47,65,56,2,49,80,81,44,13,41,34,17,x
562,22102005,54,65,64,89,74,17,68,55,58,26,11,19,22,33,45,92,51,0,46,24,x
563,26102005,16,4,66,6,71,85,3,45,13,35,21,28,7,41,60,40,33,59,30,27,x
564,29102005,75,85,21,13,14,42,17,44,26,29,62,97,96,33,7,58,11,39,63,52,x
565,05112005,45,41,8,79,51,57,76,17,25,83,59,80,32,26,19,55,86,44,56,97,x
566,09112005,79,47,46,24,39,40,98,32,84,19,61,81,21,36,97,34,35,25,13,66,x
567,12112005,83,32,76,66,30,59,89,43,28,7,77,13,18,54,8,4,86,31,35,55,x
568,16112005,30,61,82,25,20,2,47,33,76,11,36,85,93,50,95,78,81,21,94,77,x
569,19112005,38,13,61,32,12,34,30,6,87,15,64,81,85,51,74,62,78,70,35,47,x
570,23112005,66,26,5,59,0,35,69,77,68,25,9,15,96,23,84,8,57,24,22,37,x
571,26112005,0,6,23,21,17,74,51,4,8,69,53,31,41,75,65,56,9,42,3,85,x
572,30112005,73,79,6,87,95,67,13,43,16,83,60,52,81,47,90,32,51,58,91,72,x
573,03122005,61,60,89,47,21,43,70,68,36,88,52,94,98,45,55,15,62,42,53,37,x
574,07122005,96,16,48,76,94,73,64,32,9,30,85,45,3,31,25,14,6,56,4,71,x
575,10122005,19,41,80,84,64,10,93,0,70,13,59,17,82,37,7,98,53,61,77,54,x
576,14122005,15,32,30,44,54,52,20,99,56,60,19,37,9,68,95,74,84,45,69,28,x
577,17122005,87,59,55,94,52,22,70,96,10,1,89,34,32,48,67,24,23,86,85,29,x
578,21122005,20,94,77,48,8,92,57,84,87,44,34,50,64,51,60,9,39,53,67,97,x
579,24122005,48,46,90,52,64,50,69,47,89,31,51,2,35,59,21,1,71,6,3,12,x
580,28122005,59,51,21,16,27,95,20,78,34,8,71,7,88,80,85,12,56,37,3,33,x
581,31122005,91,84,46,12,64,57,29,6,83,2,55,71,27,78,38,65,37,28,52,62,x
582,04012006,22,27,16,78,40,93,70,47,20,0,25,97,18,3,85,56,6,32,19,94,x
