778,30112000,33,65,71,39,66,x
779,02122000,14,11,24,20,70,x
780,05122000,24,30,41,58,31,x
781,07122000,50,2,17,70,61,x
782,09122000,54,7,53,40,77,x
783,12122000,49,14,73,10,48,x
784,14122000,66,77,30,60,7,x
785,16122000,75,55,56,28,41,x
786,19122000,56,72,80,26,16,x
787,21122000,13,15,77,25,42,x
788,23122000,31,44,25,3,64,x
789,28122000,80,31,25,66,53,x
790,30122000,7,6,52,78,31,x
791,04012001,69,38,50,66,6,x
792,06012001,34,14,4,7,73,x
793,09012001,31,9,1,14,70,x
794,11012001,61,46,37,19,14,x
795,13012001,58,54,79,2,76,x
796,16012001,39,38,48,15,79,x
797,18012001,34,55,18,11,39,x
798,20012001,12,27,69,52,57,x
799,23012001,12,80,29,67,44,x
800,25012001,13,44,66,28,45,x
801,27012001,45,66,79,33,25,x
802,30012001,28,3,25,70,51,x
803,01022001,52,29,32,42,59,x
804,03022001,38,46,26,74,8,x
805,06022001,71,22,13,41,42,x
806,08022001,36,68,61,39,42,x
807,10022001,16,61,5,24,65,x
808,13022001,38,31,37,67,49,x
809,15022001,61,77,65,80,31,x
810,17022001,21,12,77,13,53,x
811,20022001,2,59,53,51,42,x
812,22022001,43,11,73,18,72,x
813,24022001,7,71,74,65,23,x
814,01032001,9,19,28,46,76,x
815,03032001,34,32,48,65,18,x
816,06032001,2,62,60,11,42,x
817,08032001,35,42,19,65,54,x
818,10032001,43,11,32,58,61,x
819,13032001,31,76,7,78,11,x
820,15032001,53,62,7,74,48,x
821,17032001,9,18,75,30,54,x
822,20032001,34,49,25,30,66,x
823,22032001,80,38,32,43,11,x
824,24032001,73,25,55,26,53,x
825,27032001,76,9,74,10,67,x
826,29032001,41,46,34,68,39,x
827,31032001,25,43,35,48,1,x
828,03042001,75,77,7,68,72,x
829,05042001,27,58,41,59,35,x
830,07042001,69,10,45,27,71,x
831,10042001,25,37,27,16,1,x
832,14042001,29,28,6,50,39,x
833,17042001,70,46,5,47,13,x
834,19042001,75,59,69,43,77,x
835,21042001,16,77,41,67,11,x
836,24042001,41,18,30,69,7,x
837,26042001,6,70,43,65,23,x
838,28042001,77,21,80,76,39,x
839,03052001,69,62,46,70,50,x
840,05052001,55,56,2,12,35,x
841,08052001,23,59,12,43,32,x
842,10052001,8,75,59,72,50,x
843,12052001,40,15,71,72,20,x
844,15052001,47,78,56,77,23,x
845,17052001,63,16,8,70,28,x
846,19052001,62,56,41,34,38,x
847,22052001,30,78,71,47,41,x
848,24052001,60,15,57,33,40,x
849,26052001,71,80,7,44,26,x
850,29052001,43,29,26,34,79,x
851,31052001,39,55,15,41,1,x
852,02062001,67,75,54,5,57,x
853,05062001,14,80,67,36,42,x
854,07062001,13,4,63,30,49,x
855,09062001,38,66,56,64,3,x
856,12062001,75,38,6,41,80,x
857,16062001,74,77,7,66,11,x
858,19062001,62,75,11,16,20,x
859,21062001,49,6,75,1,9,x
860,23062001,47,59,23,46,8,x
861,26062001,4,14,45,41,10,x
862,28062001,12,14,26,68,66,x
863,30062001,19,79,15,18,70,x
864,03072001,7,34,60,61,66,x
865,05072001,19,62,39,30,4,x
866,07072001,41,61,25,9,40,x
867,10072001,42,66,58,4,20,x
868,12072001,55,34,24,9,52,x
869,14072001,68,75,59,72,30,x
870,17072001,15,69,17,44,52,x
871,19072001,56,32,73,49,19,x
872,21072001,54,58,46,59,70,x
873,24072001,24,48,77,57,10,x
874,26072001,39,16,38,44,71,x
875,28072001,52,6,39,31,46,x
876,31072001,70,55,29,9,35,x
877,02082001,54,39,51,38,31,x
878,04082001,13,69,11,24,64,x
879,07082001,35,19,49,27,78,x
880,09082001,38,41,32,11,14,x
881,11082001,3,9,54,56,61,x
882,14082001,13,39,2,5,55,x
883,16082001,76,2,74,38,77,x
884,18082001,28,46,44,54,19,x
885,21082001,3,13,45,37,5,x
886,23082001,37,44,59,24,40,x
887,25082001,35,27,40,5,28,x
888,28082001,31,79,18,22,45,x
889,30082001,47,76,15,31,36,x
890,01092001,3,21,41,67,7,x
891,04092001,18,46,47,4,13,x
892,08092001,20,14,75,34,73,x
893,11092001,79,13,7,66,5,x
894,13092001,10,50,38,36,13,x
895,15092001,58,49,34,16,59,x
896,18092001,62,51,77,26,14,x
897,20092001,56,70,30,72,39,x
898,22092001,8,59,39,77,78,x
899,25092001,28,26,55,17,36,x
900,27092001,52,49,74,56,41,x
901,29092001,41,24,60,51,73,x
902,02102001,78,34,33,14,55,x
903,04102001,8,22,52,28,58,x
904,06102001,42,51,57,64,49,x
905,10102001,49,61,55,42,69,x
906,13102001,19,33,39,20,22,x
907,16102001,29,50,74,24,32,x
908,18102001,50,9,73,23,1,x
909,20102001,8,16,79,37,64,x
910,23102001,31,19,55,45,7,x
911,25102001,18,25,57,4,74,x
912,27102001,4,70,23,45,14,x
913,30102001,11,25,50,67,7,x
914,01112001,67,76,11,32,55,x
915,03112001,61,7,19,27,13,x
916,06112001,68,52,46,50,12,x
917,08112001,55,47,10,6,28,x
918,10112001,78,65,33,36,49,x
919,13112001,72,13,77,8,40,x
920,17112001,36,13,5,69,14,x
921,20112001,75,9,4,64,74,x
922,22112001,62,1,20,24,12,x
923,24112001,2,52,39,16,36,x
924,27112001,56,49,79,36,18,x
925,29112001,30,78,15,61,2,x
926,01122001,73,79,50,40,46,x
927,04122001,15,54,48,70,38,x
928,06122001,28,3,22,35,45,x
929,08122001,28,69,5,55,52,x
930,11122001,61,47,32,41,77,x
931,13122001,20,31,79,61,76,x
932,15122001,59,73,45,78,2,x
933,18122001,6,70,79,51,27,x
934,20122001,21,46,69,2,44,x
935,22122001,14,29,63,65,41,x
936,27122001,40,46,51,78,36,x
937,29122001,59,50,79,32,77,x
938,03012002,7,77,61,53,34,x
939,05012002,61,1,15,48,33,x
940,08012002,46,40,72,73,59,x
941,10012002,50,41,59,68,45,x
942,12012002,26,35,73,71,80,x
943,15012002,45,42,64,20,49,x
944,17012002,50,63,67,29,40,x
945,19012002,39,10,55,49,23,x
946,22012002,6,79,28,19,44,x
947,24012002,79,37,16,23,24,x
948,26012002,34,71,41,21,75,x
949,29012002,45,20,52,74,57,x
950,31012002,16,11,22,14,3,x
951,02022002,43,21,5,58,74,x
952,05022002,36,37,19,17,14,x
953,07022002,18,2,5,45,70,x
954,09022002,66,56,33,67,51,x
955,14022002,44,73,75,76,22,x
956,16022002,48,15,25,49,23,x
957,19022002,20,72,40,38,32,x
958,21022002,36,61,48,62,79,x
959,23022002,7,47,61,54,11,x
960,26022002,80,25,50,16,49,x
961,28022002,31,51,56,69,13,x
962,02032002,74,25,47,22,51,x
963,05032002,28,71,55,80,45,x
964,07032002,53,38,57,36,28,x
965,09032002,39,71,59,10,43,x
966,12032002,30,34,8,44,37,x
967,14032002,64,19,53,49,9,x
968,16032002,17,51,37,55,61,x
969,19032002,53,43,11,6,41,x
970,21032002,50,3,65,70,31,x
971,23032002,75,32,17,78,53,x
972,26032002,35,56,17,38,28,x
973,28032002,6,52,42,19,34,x
974,30032002,61,22,42,64,72,x
975,02042002,16,44,58,64,2,x
976,04042002,18,27,46,71,61,x
977,06042002,54,27,69,53,36,x
978,09042002,12,39,4,24,69,x
979,11042002,55,59,41,4,48,x
980,13042002,46,51,57,27,67,x
981,16042002,74,56,16,18,31,x
982,18042002,61,16,32,24,33,x
983,20042002,31,37,26,49,1,x
984,23042002,34,47,4,3,65,x
985,25042002,70,44,36,19,60,x
986,27042002,64,30,3,17,52,x
987,30042002,27,46,59,54,6,x
988,02052002,12,19,72,56,76,x
989,04052002,2,69,61,3,22,x
990,07052002,14,64,3,73,12,x
991,09052002,5,54,64,52,1,x
992,11052002,54,17,20,78,5,x
993,14052002,58,40,66,48,16,x
994,16052002,36,35,2,53,59,x
995,18052002,80,25,32,68,27,x
996,21052002,1,6,31,49,21,x
997,23052002,3,19,13,43,9,x
998,25052002,36,15,3,47,43,x
999,28052002,49,46,12,44,3,x
1000,01062002,14,69,34,23,54,x
1001,04062002,63,39,47,54,3,x
1002,06062002,56,39,30,76,16,x
1003,08062002,52,26,79,28,58,x
1004,11062002,67,51,49,17,32,x
1005,13062002,59,38,42,2,44,x
1006,15062002,11,73,59,25,36,x
1007,18062002,41,70,52,17,20,x
1008,20062002,35,13,10,74,12,x
1009,22062002,75,18,55,43,8,x
1010,25062002,77,21,22,13,65,x
1011,27062002,68,3,58,15,37,x
1012,29062002,41,56,78,17,18,x
1013,02072002,17,26,24,69,18,x
1014,04072002,38,64,32,31,42,x
1015,06072002,64,56,80,1,16,x
1016,09072002,53,35,68,58,3,x
1017,11072002,24,26,40,55,42,x
1018,13072002,20,45,69,80,59,x
1019,16072002,11,22,72,39,10,x
1020,18072002,52,6,25,27,37,x
1021,20072002,32,80,4,2,53,x
1022,23072002,76,46,14,51,39,x
1023,25072002,34,49,38,70,19,x
1024,27072002,70,35,20,13,18,x
1025,30072002,50,21,16,32,6,x
1026,01082002,21,45,10,75,6,x
1027,03082002,64,48,50,38,30,x
1028,06082002,2,7,29,30,6,x
1029,08082002,18,50,51,34,40,x
1030,10082002,47,49,4,69,24,x
1031,13082002,80,29,39,56,22,x
1032,15082002,47,14,2,17,29,x
1033,17082002,41,56,30,10,69,x
1034,20082002,43,20,24,13,42,x
1035,22082002,9,72,41,70,16,x
1036,24082002,71,5,50,29,36,x
1037,27082002,73,64,68,5,31,x
1038,29082002,19,49,73,40,79,x
1039,31082002,51,25,63,14,28,x
1040,03092002,11,48,22,7,63,x
1041,05092002,53,25,10,67,61,x
1042,07092002,70,47,45,31,22,x
1043,10092002,28,12,80,78,73,x
1044,12092002,25,70,10,31,12,x
1045,14092002,67,25,2,7,30,x
1046,17092002,23,40,55,32,46,x
1047,19092002,56,65,72,29,68,x
1048,21092002,69,77,10,32,44,x
1049,24092002,29,80,37,26,75,x
1050,26092002,22,53,36,59,54,x
1051,28092002,2,44,49,42,63,x
1052,01102002,54,12,4,26,62,x
1053,03102002,71,36,35,40,25,x
1054,05102002,56,73,10,52,66,x
1055,08102002,29,19,30,73,16,x
1056,10102002,41,12,9,46,34,x
1057,12102002,13,9,48,69,14,x
1058,15102002,8,39,68,51,57,x
1059,17102002,16,43,17,63,11,x
1060,19102002,53,26,40,42,76,x
1061,22102002,28,34,41,53,33,x
1062,24102002,55,39,70,51,46,x
1063,26102002,53,59,5,18,28,x
1064,29102002,10,43,35,62,18,x
1065,31102002,4,8,27,46,6,x
1066,02112002,66,73,80,44,37,x
1067,05112002,78,42,35,11,80,x
1068,07112002,57,13,37,47,40,x
1069,09112002,73,47,43,28,53,x
1070,12112002,59,29,56,3,26,x
1071,14112002,13,48,73,78,50,x
1072,16112002,23,33,7,53,77,x
1073,19112002,23,42,57,58,78,x
1074,21112002,57,76,4,3,10,x
1075,23112002,48,61,40,66,54,x
1076,26112002,29,33,36,64,73,x
1077,28112002,73,48,41,6,34,x
1078,30112002,11,55,64,24,22,x
1079,03122002,45,7,48,68,5,x
1080,05122002,5,48,33,68,34,x
1081,07122002,2,4,40,64,78,x
1082,10122002,28,24,21,23,72,x
1083,12122002,49,26,33,41,46,x
1084,14122002,31,56,72,49,9,x
1085,17122002,26,10,74,22,70,x
1086,19122002,49,74,38,5,64,x
1087,21122002,15,4,6,32,29,x
1088,26122002,46,1,60,7,31,x
1089,28122002,22,55,44,19,73,x
1090,02012003,55,30,78,28,36,x
1091,04012003,23,78,15,45,43,x
1092,07012003,42,55,63,12,64,x
1093,09012003,31,24,28,12,70,x
1094,11012003,3,19,36,46,64,x
1095,14012003,21,18,9,52,32,x
1096,16012003,45,63,38,9,26,x
1097,18012003,2,18,46,61,74,x
1098,21012003,13,42,31,10,1,x
1099,23012003,50,57,27,9,30,x
1100,25012003,18,39,54,28,74,x
1101,28012003,78,65,41,80,74,x
1102,30012003,20,22,39,50,29,x
1103,01022003,32,33,74,43,20,x
1104,04022003,35,29,41,59,1,x
1105,06022003,37,48,38,78,36,x
1106,08022003,16,30,25,62,73,x
1107,11022003,8,49,18,79,11,x
1108,13022003,15,45,13,21,53,x
1109,15022003,8,11,35,29,55,x
1110,18022003,80,40,44,31,51,x
1111,20022003,45,39,35,31,7,x
1112,22022003,65,25,15,70,51,x
1113,25022003,14,2,16,34,54,x
1114,27022003,12,59,16,40,8,x
1115,01032003,73,52,4,42,56,x
1116,06032003,70,4,19,29,33,x
1117,08032003,23,3,10,51,32,x
1118,11032003,70,36,42,10,62,x
1119,13032003,74,44,73,65,46,x
1120,15032003,27,48,76,55,33,x
1121,18032003,42,76,40,26,74,x
1122,20032003,45,52,77,39,9,x
1123,22032003,18,75,56,42,21,x
1124,25032003,65,67,62,26,33,x
1125,27032003,73,48,45,77,33,x
1126,29032003,79,5,41,74,56,x
1127,01042003,46,22,18,32,72,x
1128,03042003,8,10,4,34,70,x
1129,05042003,66,27,58,19,3,x
1130,08042003,17,8,46,53,74,x
1131,10042003,45,72,18,23,56,x
1132,12042003,42,63,77,35,45,x
1133,15042003,68,28,22,38,46,x
1134,17042003,2,66,56,27,33,x
1135,19042003,32,76,18,72,41,x
1136,22042003,58,5,12,47,16,x
1137,24042003,39,78,19,10,33,x
1138,26042003,11,40,7,51,18,x
1139,29042003,31,45,61,18,71,x
1140,01052003,38,58,34,61,31,x
1141,03052003,62,36,78,77,49,x
1142,06052003,64,39,56,73,22,x
1143,08052003,5,78,44,69,42,x
1144,10052003,61,16,70,66,7,x
1145,13052003,70,61,44,24,27,x
1146,15052003,16,64,45,78,13,x
1147,17052003,34,66,60,54,51,x
1148,20052003,52,44,20,23,69,x
1149,22052003,60,23,67,24,69,x
1150,24052003,30,33,4,47,39,x
1151,27052003,57,30,54,23,67,x
1152,29052003,47,8,26,25,78,x
1153,31052003,79,60,29,77,61,x
1154,03062003,54,12,42,21,56,x
1155,05062003,53,21,66,18,3,x
1156,07062003,24,50,57,44,38,x
1157,10062003,10,28,78,7,62,x
1158,12062003,36,18,34,41,69,x
1159,14062003,24,56,41,10,61,x
1160,17062003,76,39,78,62,8,x
1161,19062003,17,44,19,6,10,x
1162,21062003,30,11,26,80,61,x
1163,24062003,33,12,25,70,26,x
1164,26062003,79,54,72,52,12,x
1165,28062003,40,71,41,72,52,x
1166,01072003,24,54,64,60,7,x
1167,03072003,39,28,66,17,14,x
1168,05072003,58,1,15,31,74,x
1169,08072003,43,15,44,20,14,x
1170,10072003,15,9,79,10,54,x
1171,12072003,78,28,7,4,29,x
1172,15072003,60,33,47,1,64,x
1173,17072003,40,18,70,13,52,x
1174,19072003,79,73,71,58,45,x
1175,22072003,42,23,40,47,20,x
1176,24072003,8,31,61,32,10,x
1177,26072003,35,29,75,38,43,x
1178,29072003,60,80,1,56,68,x
1179,31072003,15,78,71,52,66,x
1180,02082003,3,19,22,16,38,x
1181,05082003,43,21,60,42,7,x
1182,07082003,3,8,66,36,6,x
1183,09082003,42,79,52,21,66,x
1184,12082003,60,21,2,34,47,x
1185,14082003,40,38,18,72,68,x
1186,16082003,26,21,54,42,50,x
1187,19082003,18,15,55,5,78,x
1188,21082003,14,72,74,4,73,x
1189,23082003,17,4,39,21,76,x
1190,26082003,19,44,40,73,71,x
1191,28082003,27,6,46,40,71,x
1192,30082003,80,70,79,18,3,x
1193,02092003,70,7,73,74,9,x
1194,04092003,4,59,46,54,15,x
1195,06092003,61,47,64,22,7,x
1196,09092003,38,12,62,61,14,x
1197,11092003,51,5,66,21,43,x
1198,13092003,9,28,80,13,48,x
1199,16092003,24,40,26,56,32,x
1200,18092003,65,30,16,58,42,x
1201,20092003,13,61,60,10,42,x
1202,23092003,38,31,76,73,62,x
1203,25092003,34,75,39,42,9,x
1204,27092003,62,30,49,5,7,x
1205,30092003,37,30,17,44,77,x
1206,02102003,3,37,33,40,9,x
1207,04102003,11,71,61,43,25,x
1208,07102003,14,69,67,8,53,x
1209,09102003,24,75,73,43,36,x
1210,11102003,11,51,29,49,31,x
1211,14102003,19,52,65,78,40,x
1212,16102003,32,14,75,72,52,x
1213,18102003,41,77,7,24,52,x
1214,21102003,47,40,7,1,42,x
1215,23102003,32,71,65,22,19,x
1216,25102003,48,38,44,77,43,x
1217,28102003,72,12,7,58,19,x
1218,30102003,54,29,21,10,78,x
1219,01112003,9,34,60,55,19,x
1220,04112003,59,75,37,39,44,x
1221,06112003,66,15,3,52,76,x
1222,08112003,79,33,46,58,26,x
1223,11112003,42,16,66,61,51,x
1224,13112003,13,18,79,78,10,x
1225,15112003,35,38,25,40,6,x
1226,18112003,35,25,18,14,66,x
1227,20112003,45,77,73,68,53,x
1228,22112003,55,31,28,40,52,x
1229,25112003,35,30,50,67,40,x
1230,27112003,2,51,49,80,68,x
1231,29112003,50,49,16,44,53,x
1232,02122003,70,38,66,58,49,x
1233,04122003,72,35,45,4,31,x
1234,06122003,5,52,44,33,39,x
1235,09122003,27,53,5,72,69,x
1236,11122003,53,31,52,54,32,x
1237,13122003,49,21,53,19,76,x
1238,16122003,36,6,47,16,33,x
1239,18122003,65,62,64,60,68,x
1240,20122003,46,19,26,30,43,x
1241,23122003,37,71,12,24,28,x
1242,27122003,24,8,34,13,26,x
1243,30122003,59,65,60,39,29,x
1244,03012004,44,4,63,76,10,x
1245,06012004,70,53,59,4,20,x
1246,08012004,75,44,63,22,18,x
1247,10012004,47,26,14,29,16,x
1248,13012004,41,5,29,19,4,x
1249,15012004,35,51,34,8,79,x
1250,17012004,5,4,68,10,77,x
1251,20012004,35,71,77,52,51,x
1252,22012004,56,34,1,80,8,x
1253,24012004,3,77,44,65,35,x
1254,27012004,30,16,69,55,31,x
1255,29012004,76,31,4,57,68,x
1256,31012004,11,29,7,5,41,x
1257,03022004,15,64,30,43,63,x
1258,05022004,57,28,33,64,16,x
1259,07022004,38,46,14,50,16,x
1260,10022004,32,4,13,51,33,x
1261,12022004,25,62,45,4,78,x
1262,14022004,25,23,36,22,39,x
1263,17022004,19,70,8,80,39,x
1264,19022004,71,2,17,20,54,x
1265,21022004,11,64,38,21,28,x
1266,26022004,18,63,50,17,49,x
1267,28022004,21,26,39,66,76,x
1268,02032004,57,48,37,30,76,x
1269,04032004,39,13,38,19,49,x
1270,06032004,25,4,46,63,36,x
1271,09032004,68,39,34,19,1,x
1272,11032004,13,5,68,14,64,x
1273,13032004,26,41,15,31,56,x
1274,16032004,43,62,80,60,42,x
1275,18032004,19,49,38,74,47,x
1276,20032004,75,14,24,33,3,x
1277,23032004,30,18,13,29,44,x
1278,25032004,15,9,40,74,33,x
1279,27032004,18,24,70,39,6,x
1280,30032004,48,24,29,13,11,x
1281,01042004,76,27,39,50,74,x
1282,03042004,69,67,65,70,46,x
1283,06042004,52,15,29,21,40,x
1284,08042004,45,77,9,44,4,x
1285,10042004,72,19,60,34,58,x
1286,13042004,49,43,41,58,56,x
1287,15042004,63,44,12,34,35,x
1288,17042004,4,1,74,65,23,x
1289,20042004,61,68,76,71,37,x
1290,22042004,53,78,61,52,66,x
1291,24042004,17,53,58,63,46,x
1292,27042004,26,56,15,60,32,x
1293,29042004,78,75,77,36,5,x
1294,01052004,8,9,57,42,55,x
1295,04052004,56,22,24,78,2,x
1296,06052004,6,36,49,54,7,x
1297,08052004,58,33,29,51,56,x
1298,11052004,66,60,24,12,77,x
1299,13052004,73,50,52,33,79,x
1300,15052004,34,16,65,54,38,x
1301,18052004,75,63,64,53,55,x
1302,20052004,15,10,7,77,26,x
1303,22052004,5,49,9,69,39,x
1304,25052004,4,5,27,72,64,x
1305,27052004,7,18,8,35,25,x
1306,29052004,40,29,45,34,47,x
1307,01062004,16,9,48,36,67,x
1308,03062004,15,71,74,72,47,x
1309,05062004,28,36,5,39,80,x
1310,08062004,35,15,20,31,69,x
1311,12062004,34,65,74,52,38,x
1312,15062004,31,12,36,47,22,x
1313,17062004,49,27,14,39,41,x
1314,19062004,38,76,10,68,47,x
1315,22062004,38,65,51,5,33,x
1316,24062004,39,51,71,42,70,x
1317,26062004,68,5,66,39,29,x
1318,29062004,5,78,39,10,66,x
1319,01072004,24,18,37,32,39,x
1320,03072004,37,69,61,9,33,x
1321,06072004,39,66,65,34,18,x
1322,08072004,47,28,16,68,43,x
1323,10072004,31,55,19,75,52,x
1324,13072004,48,47,3,34,71,x
1325,15072004,73,25,27,22,20,x
1326,17072004,44,77,24,67,58,x
1327,20072004,57,7,18,61,44,x
1328,22072004,73,47,70,4,14,x
1329,24072004,80,74,59,21,25,x
1330,27072004,56,71,45,52,22,x
1331,29072004,46,40,30,27,38,x
1332,31072004,19,44,21,71,25,x
1333,03082004,46,70,14,75,23,x
1334,05082004,63,49,22,12,50,x
1335,07082004,79,32,69,13,76,x
1336,10082004,67,5,26,1,41,x
1337,12082004,58,79,21,19,36,x
1338,14082004,19,15,45,75,9,x
1339,17082004,26,41,22,27,79,x
1340,19082004,67,66,27,12,48,x
1341,21082004,15,33,13,48,41,x
1342,24082004,35,21,61,80,69,x
1343,26082004,66,34,18,30,21,x
1344,28082004,79,32,80,73,47,x
1345,31082004,22,66,54,35,61,x
1346,02092004,28,58,32,11,13,x
1347,04092004,37,30,70,45,18,x
1348,09092004,64,30,72,4,52,x
1349,11092004,35,49,45,76,3,x
1350,14092004,64,53,28,69,18,x
1351,16092004,48,12,36,8,43,x
1352,18092004,52,79,40,11,9,x
1353,21092004,45,4,16,42,58,x
1354,23092004,14,22,53,4,40,x
1355,25092004,30,4,13,32,55,x
1356,28092004,41,5,42,54,72,x
1357,30092004,16,15,68,59,78,x
1358,02102004,16,72,78,44,24,x
1359,05102004,26,50,60,74,12,x
1360,07102004,53,58,9,5,51,x
1361,09102004,12,77,73,39,46,x
1362,14102004,20,63,43,54,72,x
1363,16102004,31,73,54,53,62,x
1364,19102004,35,6,56,37,42,x
1365,21102004,11,12,53,32,59,x
1366,23102004,59,80,6,76,61,x
1367,26102004,71,37,77,56,23,x
1368,28102004,59,70,69,38,71,x
1369,30102004,13,67,17,12,19,x
1370,04112004,63,47,57,2,38,x
1371,06112004,74,52,20,5,64,x
1372,09112004,54,78,19,14,21,x
1373,11112004,66,78,67,21,47,x
1374,13112004,62,60,77,32,64,x
1375,18112004,26,6,27,68,70,x
1376,20112004,35,63,78,45,42,x
1377,23112004,60,7,15,6,67,x
1378,25112004,54,55,39,61,19,x
1379,27112004,50,66,76,46,33,x
1380,30112004,78,50,55,39,76,x
1381,02122004,45,28,24,5,31,x
1382,04122004,22,7,9,64,53,x
1383,07122004,80,62,56,59,48,x
1384,09122004,60,59,22,29,33,x
1385,11122004,48,62,39,43,11,x
1386,14122004,69,33,18,49,44,x
1387,16122004,80,78,73,69,42,x
1388,18122004,48,52,39,6,57,x
1389,21122004,68,72,74,40,11,x
1390,23122004,19,17,64,42,43,x
1391,28122004,39,76,28,21,67,x
1392,30122004,76,71,48,9,57,x
1393,04012005,51,67,74,2,17,x
1394,06012005,52,64,78,57,2,x
1395,08012005,4,14,34,70,31,x
1396,11012005,16,73,4,24,72,x
1397,13012005,21,58,13,30,38,x
1398,15012005,51,67,77,60,43,x
1399,18012005,43,16,26,8,27,x
1400,20012005,74,45,52,80,41,x
1401,22012005,38,5,63,41,18,x
1402,25012005,76,47,43,42,72,x
1403,27012005,4,17,74,70,69,x
1404,29012005,5,66,70,52,63,x
1405,01022005,9,4,43,68,67,x
1406,03022005,69,9,24,16,70,x
1407,05022005,30,64,28,1,72,x
1408,10022005,45,21,38,19,23,x
1409,12022005,79,12,65,48,50,x
1410,15022005,37,32,5,35,74,x
1411,17022005,1,13,11,16,20,x
1412,19022005,78,5,19,77,74,x
1413,22022005,56,61,31,29,54,x
1414,24022005,26,78,22,44,56,x
1415,26022005,19,17,42,73,30,x
1416,01032005,34,54,72,2,60,x
1417,03032005,36,78,65,46,8,x
1418,05032005,29,75,35,52,23,x
1419,08032005,64,49,46,11,69,x
1420,10032005,71,69,59,61,4,x
1421,12032005,70,52,61,54,13,x
1422,15032005,63,14,8,3,10,x
1423,17032005,63,49,23,14,12,x
1424,19032005,3,21,66,54,32,x
1425,22032005,76,18,11,1,29,x
1426,24032005,3,38,73,44,46,x
1427,26032005,48,79,38,26,40,x
1428,29032005,73,80,4,76,70,x
1429,31032005,70,36,77,29,47,x
1430,02042005,26,76,51,14,43,x
1431,05042005,4,48,8,69,35,x
1432,07042005,25,23,37,30,15,x
1433,09042005,65,66,31,4,58,x
1434,12042005,16,4,67,35,13,x
1435,14042005,4,59,15,17,56,x
1436,16042005,53,54,62,60,3,x
1437,19042005,26,3,62,12,54,x
1438,23042005,30,5,15,68,79,x
1439,26042005,15,39,31,63,13,x
1440,28042005,10,16,59,52,18,x
1441,30042005,53,49,61,11,3,x
1442,03052005,11,45,73,77,42,x
1443,05052005,19,38,21,58,9,x
1444,07052005,51,69,29,75,62,x
1445,10052005,18,13,77,41,54,x
1446,12052005,10,52,73,2,27,x
1447,14052005,11,33,4,15,14,x
1448,17052005,41,20,77,69,29,x
1449,19052005,21,3,67,24,13,x
1450,21052005,55,11,14,74,58,x
1451,24052005,2,13,66,79,53,x
1452,28052005,1,23,37,15,4,x
1453,31052005,1,38,70,59,23,x
1454,02062005,6,51,69,30,53,x
1455,04062005,67,59,68,46,28,x
1456,07062005,76,17,10,8,68,x
1457,09062005,14,21,73,22,59,x
1458,11062005,23,13,39,40,48,x
1459,14062005,14,40,63,52,71,x
1460,16062005,2,48,51,32,13,x
1461,18062005,6,75,49,27,61,x
1462,21062005,46,48,2,55,45,x
1463,23062005,46,18,47,30,76,x
1464,25062005,39,55,71,10,40,x
1465,28062005,12,71,14,58,46,x
1466,30062005,19,72,15,13,41,x
1467,02072005,16,69,15,10,62,x
1468,05072005,65,17,47,25,43,x
1469,07072005,46,58,33,30,52,x
1470,09072005,70,40,44,4,67,x
1471,12072005,63,45,24,57,25,x
1472,14072005,35,51,57,25,53,x
1473,16072005,15,74,17,54,24,x
1474,19072005,25,3,54,40,6,x
1475,21072005,63,7,13,21,47,x
1476,23072005,1,37,60,75,6,x
1477,26072005,54,76,58,80,70,x
1478,28072005,10,30,75,55,22,x
1479,30072005,9,14,13,32,19,x
1480,02082005,20,73,1,37,79,x
1481,04082005,74,8,29,55,1,x
1482,06082005,79,44,27,8,13,x
1483,09082005,74,19,16,24,54,x
1484,11082005,21,47,59,40,39,x
1485,13082005,35,69,47,49,36,x
1486,16082005,53,56,41,64,51,x
1487,18082005,22,80,73,10,14,x
1488,20082005,28,11,30,13,54,x
1489,23082005,40,27,16,35,5,x
1490,25082005,70,60,8,31,18,x
1491,27082005,68,12,65,23,74,x
1492,30082005,6,39,59,42,74,x
1493,01092005,14,49,28,45,11,x
1494,03092005,4,44,36,27,12,x
1495,06092005,8,58,31,1,21,x
1496,08092005,18,41,8,75,42,x
1497,10092005,28,31,10,15,22,x
1498,13092005,76,8,41,48,6,x
1499,15092005,1,26,9,78,35,x
1500,19092005,65,52,43,74,30,x
1501,20092005,73,16,52,72,48,x
1502,22092005,31,65,46,74,45,x
1503,24092005,11,32,47,39,25,x
1504,27092005,1,45,79,6,38,x
1505,29092005,77,70,2,71,10,x
1506,01102005,42,46,71,64,67,x
1507,04102005,18,24,59,32,51,x
1508,06102005,67,11,3,63,19,x
1509,08102005,78,49,60,7,47,x
1510,11102005,69,54,15,37,71,x
1511,13102005,79,49,21,26,75,x
1512,15102005,3,36,7,57,38,x
1513,18102005,1,71,11,29,62,x
1514,20102005,41,5,25,32,21,x
1515,22102005,63,9,45,49,75,x
1516,25102005,38,14,59,69,26,x
1517,27102005,79,62,48,72,51,x
1518,29102005,64,17,4,15,25,x
1519,01112005,39,57,3,64,17,x
1520,03112005,46,67,79,35,77,x
1521,05112005,37,43,53,22,63,x
1522,08112005,59,23,64,11,8,x
1523,10112005,17,32,28,14,71,x
1524,12112005,50,80,48,21,22,x
1525,17112005,32,7,31,67,70,x
