701,24092005,13,1,31,23,60,48,x
702,28092005,1,56,18,58,45,57,x
703,01102005,30,24,2,45,11,27,x
704,05102005,2,27,50,34,18,4,x
705,08102005,3,15,11,13,26,43,x
706,15102005,22,10,17,7,2,60,x
707,19102005,51,8,1,43,10,36,x
708,22102005,45,13,39,47,9,7,x
709,26102005,29,22,44,9,6,4,x
710,29102005,46,25,5,49,39,34,x
711,05112005,10,5,41,59,40,33,x
712,09112005,35,7,53,58,8,43,x
713,12112005,46,1,26,16,12,54,x
714,16112005,17,53,39,8,7,35,x
715,19112005,54,36,12,4,33,24,x
716,23112005,29,2,7,50,16,32,x
717,26112005,28,35,41,17,6,23,x
718,30112005,7,35,21,39,58,33,x
719,03122005,39,47,37,53,32,3,x
720,07122005,12,56,44,51,31,54,x
721,10122005,14,3,23,55,36,25,x
722,14122005,60,36,57,18,44,9,x
723,17122005,16,6,52,1,36,50,x
724,21122005,34,51,55,17,48,27,x
725,31122005,49,9,3,35,37,41,x
726,04012006,40,47,1,5,7,37,x
727,07012006,14,42,12,4,59,30,x
728,11012006,44,42,13,8,24,32,x
729,14012006,33,56,18,57,43,5,x
730,18012006,45,15,2,54,16,50,x
731,21012006,35,6,15,23,28,16,x
732,25012006,49,19,53,50,17,6,x
733,28012006,12,26,31,43,46,2,x
734,01022006,44,45,27,29,43,54,x
735,04022006,40,42,15,52,38,9,x
736,08022006,1,21,38,41,56,49,x
737,11022006,33,12,24,38,11,32,x
738,15022006,15,30,14,42,26,54,x
739,18022006,6,45,56,49,35,10,x
740,22022006,29,47,12,50,16,28,x
741,25022006,26,39,27,24,59,36,x
742,01032006,34,17,7,41,2,50,x
743,04032006,54,20,32,60,25,23,x
744,08032006,26,46,12,23,39,4,x
745,11032006,21,57,37,16,43,2,x
746,15032006,49,12,10,57,25,1,x
747,18032006,21,23,56,12,3,2,x
748,22032006,1,7,19,51,35,2,x
749,25032006,24,47,4,57,48,50,x
750,29032006,58,17,54,10,42,33,x
751,01042006,4,25,38,50,20,7,x
752,05042006,25,4,29,42,24,23,x
753,08042006,59,35,43,22,7,2,x
754,12042006,4,42,34,50,3,13,x
755,15042006,59,30,47,12,4,49,x
756,19042006,37,50,41,5,38,27,x
757,22042006,17,32,12,18,58,30,x
758,26042006,47,59,1,23,36,43,x
759,29042006,59,39,30,31,48,45,x
760,03052006,12,17,60,44,46,45,x
761,06052006,56,29,17,13,27,40,x
762,10052006,39,9,21,12,37,54,x
763,13052006,40,47,1,48,9,26,x
764,18052006,7,3,55,47,53,45,x
765,21052006,3,37,50,16,30,10,x
766,24052006,1,50,19,42,24,58,x
767,27052006,22,50,32,38,54,15,x
768,31052006,33,37,59,30,4,8,x
769,03062006,20,21,50,29,12,16,x
770,07062006,4,34,25,35,48,12,x
771,10062006,29,46,34,47,21,14,x
772,14062006,38,51,52,60,10,35,x
773,17062006,3,5,51,29,34,14,x
774,21062006,37,5,54,58,46,10,x
775,24062006,27,12,46,47,42,50,x
776,28062006,57,35,60,41,3,15,x
777,01072006,14,50,23,2,28,56,x
778,05072006,45,20,36,37,31,51,x
779,08072006,36,54,52,25,29,26,x
780,12072006,10,50,28,51,59,7,x
781,15072006,10,54,8,39,56,13,x
782,19072006,11,23,59,42,35,2,x
783,22072006,43,21,48,8,4,32,x
784,26072006,42,56,8,37,27,53,x
785,29072006,35,5,37,8,48,17,x
786,02082006,27,31,26,11,10,41,x
787,05082006,37,31,20,60,34,54,x
788,09082006,31,57,17,19,29,44,x
789,12082006,60,39,31,38,6,50,x
790,16082006,22,2,19,28,43,6,x
791,19082006,42,35,19,9,14,58,x
792,23082006,43,56,9,45,29,34,x
793,26082006,3,51,33,15,16,57,x
794,30082006,56,47,55,38,42,3,x
795,02092006,14,36,21,29,26,48,x
796,06092006,19,24,43,34,39,5,x
797,09092006,58,48,52,47,12,6,x
798,13092006,32,9,4,52,29,3,x
799,16092006,29,35,19,57,42,55,x
800,20092006,1,7,56,11,37,38,x
801,23092006,20,22,11,19,48,42,x
802,27092006,14,24,60,6,18,48,x
803,30092006,10,57,28,3,5,21,x
804,04102006,13,59,37,56,3,47,x
805,07102006,30,2,48,60,43,36,x
806,12102006,60,41,47,26,35,18,x
807,14102006,8,27,2,32,56,49,x
808,18102006,15,21,31,46,2,57,x
809,21102006,25,23,11,5,30,15,x
810,25102006,4,33,1,48,5,37,x
811,28102006,32,57,28,41,10,47,x
812,01112006,57,39,54,11,38,13,x
813,04112006,23,15,56,46,9,45,x
814,08112006,11,2,46,50,8,41,x
815,11112006,57,50,9,39,37,19,x
816,16112006,21,47,40,52,30,20,x
817,18112006,34,43,29,30,10,52,x
818,22112006,44,41,22,8,9,25,x
819,25112006,51,5,58,46,25,19,x
820,29112006,17,45,32,21,10,46,x
821,02122006,4,29,38,36,33,42,x
822,06122006,4,17,41,10,27,52,x
823,09122006,15,26,59,1,54,51,x
824,13122006,33,48,6,7,20,9,x
825,16122006,28,21,40,10,41,47,x
826,19122006,45,6,8,7,53,27,x
827,21122006,24,56,30,51,42,18,x
828,23122006,23,50,53,42,28,38,x
829,31122006,32,50,14,47,10,56,x
830,03012007,53,51,2,41,13,49,x
831,06012007,3,50,48,42,32,33,x
832,10012007,17,49,15,33,39,23,x
833,13012007,53,58,57,16,46,13,x
834,17012007,44,10,17,16,51,34,x
835,20012007,58,31,57,49,33,18,x
836,24012007,28,22,38,17,52,59,x
837,27012007,16,5,24,34,6,60,x
838,31012007,9,30,47,38,23,44,x
839,03022007,11,18,8,7,37,43,x
840,07022007,43,29,35,59,31,17,x
841,10022007,36,51,32,22,38,7,x
842,14022007,51,44,60,9,7,30,x
843,17022007,34,48,1,16,45,36,x
844,24022007,54,24,44,57,34,16,x
845,28022007,40,48,19,20,14,52,x
846,03032007,47,54,2,50,3,44,x
847,07032007,42,14,44,27,15,48,x
848,10032007,56,34,17,32,47,27,x
849,14032007,8,39,9,58,44,49,x
850,17032007,60,22,59,25,44,7,x
851,21032007,16,32,35,58,19,3,x
852,24032007,14,38,6,23,44,34,x
853,28032007,51,30,59,46,38,56,x
854,31032007,17,3,24,27,44,25,x
855,04042007,42,3,24,53,43,31,x
856,07042007,11,40,41,47,15,42,x
857,11042007,17,59,49,2,3,50,x
858,14042007,31,37,54,23,4,18,x
859,18042007,46,47,12,57,34,9,x
860,23042007,22,8,17,42,44,2,x
861,25042007,42,40,60,59,47,39,x
862,28042007,19,35,12,2,11,8,x
863,02052007,32,53,50,57,15,24,x
864,05052007,31,11,33,42,57,8,x
865,09052007,27,23,41,51,26,53,x
866,12052007,36,48,27,40,5,46,x
867,16052007,54,26,28,19,44,10,x
868,19052007,57,51,21,22,25,40,x
869,23052007,29,42,50,51,49,27,x
870,26052007,52,8,43,34,40,21,x
871,30052007,17,5,58,1,47,10,x
872,02062007,18,55,58,43,31,5,x
873,06062007,57,59,4,34,19,30,x
874,09062007,59,20,52,42,44,10,x
875,13062007,53,18,36,58,24,20,x
876,16062007,4,12,41,45,60,8,x
877,20062007,13,15,20,31,28,36,x
878,23062007,37,12,43,38,11,54,x
879,27062007,29,10,46,35,42,28,x
880,30062007,51,30,49,25,37,46,x
881,04072007,43,24,4,51,18,56,x
882,07072007,42,45,44,60,41,17,x
883,11072007,21,37,60,32,52,53,x
884,14072007,22,11,2,14,39,12,x
885,18072007,13,4,31,33,47,51,x
886,21072007,50,55,37,33,59,17,x
887,25072007,44,12,32,21,1,34,x
888,28072007,50,24,40,54,52,60,x
889,01082007,34,54,20,39,60,24,x
890,04082007,9,21,22,7,17,54,x
891,08082007,15,22,19,35,34,16,x
892,11082007,1,49,52,42,19,44,x
893,15082007,56,53,51,26,18,3,x
894,18082007,37,24,44,28,20,41,x
895,22082007,2,55,41,43,57,58,x
896,25082007,31,11,41,35,22,5,x
897,29082007,21,57,46,22,7,43,x
898,01092007,4,8,3,54,45,30,x
899,05092007,58,18,54,36,53,20,x
900,08092007,4,21,59,18,38,34,x
901,12092007,32,34,16,13,56,33,x
902,15092007,52,55,23,50,58,18,x
903,19092007,17,5,32,55,20,41,x
904,22092007,32,44,59,53,48,51,x
905,26092007,4,15,57,55,2,16,x
906,29092007,35,39,29,24,7,14,x
907,03102007,9,41,53,37,36,51,x
908,06102007,19,1,9,25,50,52,x
909,10102007,42,17,26,38,28,22,x
910,13102007,53,29,36,3,15,27,x
911,17102007,49,46,1,29,6,28,x
912,20102007,26,21,54,4,19,29,x
913,24102007,30,14,59,36,46,38,x
914,27102007,33,51,9,23,45,12,x
915,31102007,20,28,49,26,17,48,x
916,03112007,33,37,5,38,28,36,x
917,07112007,23,59,25,47,46,30,x
918,10112007,38,44,8,4,12,52,x
919,14112007,43,25,41,60,31,3,x
920,17112007,17,57,55,24,52,5,x
921,21112007,35,41,1,57,9,48,x
922,24112007,41,49,45,19,13,12,x
923,28112007,53,39,2,50,57,15,x
924,01122007,51,27,60,21,20,2,x
925,05122007,52,37,46,8,22,36,x
926,08122007,40,41,34,33,21,59,x
927,12122007,36,26,31,23,19,33,x
928,15122007,32,10,49,60,4,33,x
929,19122007,16,49,35,39,57,27,x
930,22122007,46,20,55,37,28,49,x
931,31122007,17,34,7,36,39,19,x
932,05012008,2,21,42,53,36,17,x
933,09012008,25,39,45,51,8,14,x
934,12012008,25,48,44,3,21,1,x
935,16012008,7,45,18,13,29,31,x
936,19012008,5,33,14,29,44,22,x
937,23012008,22,41,2,30,21,52,x
938,26012008,35,15,27,57,50,59,x
939,30012008,6,23,19,50,37,49,x
940,02022008,25,33,51,31,5,37,x
941,06022008,11,15,10,27,60,53,x
942,09022008,5,52,18,8,59,42,x
943,13022008,47,41,58,3,23,12,x
944,16022008,16,58,43,37,52,59,x
945,20022008,44,8,59,54,4,27,x
946,23022008,59,1,47,5,52,12,x
947,27022008,33,11,3,58,14,5,x
948,01032008,22,44,41,46,52,54,x
949,05032008,44,1,51,52,41,23,x
950,08032008,48,59,49,41,42,23,x
951,12032008,49,24,39,34,55,14,x
952,15032008,54,11,27,18,2,30,x
953,19032008,55,48,1,39,16,42,x
954,22032008,8,5,24,18,57,33,x
955,26032008,35,5,32,21,33,12,x
956,29032008,46,51,47,59,54,57,x
957,02042008,50,32,25,34,57,24,x
958,05042008,13,22,7,33,51,48,x
959,09042008,57,3,5,11,33,39,x
960,12042008,34,6,33,18,53,19,x
961,16042008,16,53,2,4,21,36,x
962,19042008,2,48,49,40,55,11,x
963,23042008,37,17,15,50,48,59,x
964,26042008,42,13,33,20,8,26,x
965,30042008,36,39,57,58,5,30,x
966,03052008,1,58,26,28,4,41,x
967,07052008,18,14,57,30,13,5,x
968,10052008,30,4,13,60,51,1,x
969,14052008,56,35,50,13,41,25,x
970,17052008,57,34,5,54,28,21,x
971,21052008,4,14,33,44,11,45,x
972,24052008,33,18,15,56,31,34,x
973,28052008,53,36,8,30,1,47,x
974,31052008,45,20,38,31,16,12,x
975,04062008,33,9,37,40,41,30,x
976,07062008,28,53,38,23,14,25,x
977,11062008,17,3,9,32,7,5,x
978,14062008,42,58,12,18,16,27,x
979,18062008,28,3,39,51,31,15,x
980,21062008,35,17,59,15,36,29,x
981,25062008,8,41,53,1,58,34,x
982,28062008,12,24,8,40,43,49,x
983,02072008,38,45,40,16,32,22,x
984,05072008,46,20,4,43,47,10,x
985,09072008,4,56,18,59,46,16,x
986,12072008,32,6,31,24,15,19,x
987,16072008,47,27,13,31,34,58,x
988,19072008,48,17,46,56,60,8,x
989,23072008,38,21,27,2,29,32,x
990,26072008,29,18,2,15,10,39,x
991,30072008,8,38,60,41,15,9,x
992,02082008,6,8,4,1,25,28,x
993,06082008,26,25,42,60,5,24,x
994,09082008,44,40,58,29,3,20,x
995,13082008,4,54,55,36,16,31,x
996,16082008,21,23,20,7,29,15,x
997,20082008,18,53,55,32,9,17,x
998,23082008,28,21,4,32,3,22,x
999,27082008,44,36,55,58,18,24,x
1000,30082008,49,58,53,39,38,29,x
1001,03092008,15,37,27,12,60,51,x
1002,06092008,3,31,7,25,40,58,x
1003,10092008,10,27,23,5,16,26,x
1004,13092008,45,47,29,40,44,43,x
1005,17092008,6,41,4,37,12,42,x
1006,20092008,48,17,4,33,55,2,x
1007,24092008,49,27,4,36,52,37,x
1008,27092008,7,15,42,48,34,13,x
1009,01102008,34,12,1,6,58,29,x
1010,04102008,2,46,3,37,13,54,x
1011,08102008,30,2,52,21,11,35,x
1012,11102008,47,19,58,14,40,55,x
1013,15102008,7,9,20,41,12,19,x
1014,18102008,60,57,9,25,8,41,x
1015,22102008,49,8,28,3,26,17,x
1016,25102008,11,9,25,5,60,20,x
1017,29102008,31,51,19,6,56,34,x
1018,01112008,55,51,58,9,44,24,x
1019,05112008,29,47,4,13,46,23,x
1020,08112008,19,32,52,1,2,39,x
1021,12112008,42,55,51,43,2,33,x
1022,16112008,31,21,40,39,56,5,x
1023,19112008,45,40,2,7,18,8,x
1024,22112008,28,53,18,39,22,29,x
1025,26112008,52,40,29,27,28,10,x
1026,29112008,10,33,51,53,6,17,x
1027,03122008,20,18,47,44,60,33,x
1028,06122008,54,26,34,51,20,52,x
1029,10122008,17,5,16,24,20,32,x
1030,13122008,57,8,54,1,23,37,x
1031,17122008,49,33,24,40,46,43,x
1032,20122008,57,43,15,29,26,16,x
1033,24122008,39,6,5,33,54,17,x
1034,27122008,20,42,1,3,49,18,x
1035,31122008,51,60,1,11,59,26,x
1036,03012009,27,39,36,10,41,52,x
1037,07012009,56,36,4,44,46,53,x
1038,10012009,51,7,6,28,35,43,x
1039,14012009,52,2,20,27,36,24,x
1040,17012009,44,1,28,55,6,39,x
1041,21012009,12,10,36,54,44,57,x
1042,24012009,25,46,51,18,13,30,x
1043,28012009,25,14,51,48,60,21,x
1044,31012009,58,10,39,11,13,35,x
1045,04022009,31,6,5,17,50,1,x
1046,07022009,57,40,28,42,54,55,x
1047,11022009,1,2,10,48,14,8,x
1048,14022009,57,3,38,21,28,16,x
1049,18022009,34,17,52,5,2,29,x
1050,21022009,60,14,45,24,33,26,x
1051,25022009,57,11,7,43,10,13,x
1052,28022009,8,11,16,15,57,52,x
1053,04032009,15,42,27,53,34,49,x
1054,07032009,41,27,13,60,14,18,x
1055,11032009,27,32,15,12,20,16,x
1056,14032009,38,8,50,53,59,6,x
1057,18032009,15,49,59,4,3,2,x
1058,21032009,20,51,57,45,24,18,x
1059,25032009,37,1,14,45,12,16,x
1060,28032009,1,41,3,18,16,42,x
1061,01042009,9,41,56,23,21,30,x
1062,04042009,55,8,2,37,23,33,x
1063,08042009,49,1,22,47,44,50,x
1064,11042009,28,4,19,16,49,29,x
1065,15042009,7,57,19,43,39,30,x
1066,18042009,10,43,49,32,25,6,x
1067,22042009,14,10,56,25,4,28,x
1068,25042009,44,48,25,57,27,47,x
1069,29042009,28,17,49,53,45,9,x
1070,02052009,41,53,8,23,5,16,x
1071,06052009,5,37,43,7,53,54,x
1072,09052009,19,18,54,47,43,9,x
1073,13052009,44,36,32,8,34,25,x
1074,16052009,3,47,10,50,29,23,x
1075,20052009,53,39,16,21,10,12,x
1076,23052009,32,33,10,19,42,4,x
1077,27052009,11,6,18,5,37,9,x
1078,30052009,3,6,45,34,41,43,x
1079,03062009,36,12,37,24,5,28,x
1080,06062009,56,11,20,41,34,18,x
1081,10062009,9,56,29,52,16,24,x
1082,13062009,4,40,50,17,55,38,x
1083,17062009,20,28,42,23,10,43,x
1084,20062009,20,5,29,59,40,33,x
1085,24062009,39,50,21,12,40,55,x
1086,27062009,45,4,6,23,10,2,x
1087,01072009,36,46,28,32,3,20,x
1088,04072009,24,42,35,31,6,57,x
1089,08072009,37,48,32,2,18,20,x
1090,11072009,24,9,40,20,36,42,x
1091,15072009,27,56,17,24,49,23,x
1092,18072009,40,30,1,9,33,34,x
1093,22072009,27,49,38,23,41,19,x
1094,25072009,10,9,48,36,41,21,x
1095,29072009,27,23,36,10,21,16,x
1096,01082009,3,41,52,14,13,16,x
1097,05082009,21,48,33,1,56,17,x
1098,08082009,30,20,21,11,50,52,x
1099,12082009,55,44,38,35,14,31,x
1100,15082009,41,33,17,18,7,42,x
1101,19082009,7,12,57,6,24,10,x
1102,22082009,46,23,9,35,11,51,x
1103,26082009,41,19,10,28,55,56,x
1104,29082009,3,35,58,49,2,6,x
1105,02092009,43,1,50,28,57,15,x
1106,05092009,4,15,50,60,43,47,x
1107,09092009,36,20,54,9,3,53,x
1108,12092009,60,44,7,39,43,9,x
1109,16092009,11,52,14,6,29,8,x
1110,19092009,26,45,6,28,42,14,x
1111,23092009,4,43,25,9,33,32,x
1112,26092009,4,34,52,32,58,43,x
1113,30092009,47,36,29,59,3,6,x
1114,03102009,16,3,22,54,25,15,x
1115,07102009,44,41,18,50,37,30,x
1116,10102009,17,20,4,47,9,13,x
1117,14102009,27,35,40,1,6,17,x
1118,17102009,55,44,8,20,43,21,x
1119,21102009,44,54,41,45,34,10,x
1120,24102009,50,55,7,35,44,40,x
1121,28102009,18,4,59,54,56,17,x
1122,31102009,49,44,56,26,46,55,x
1123,04112009,19,4,39,14,45,60,x
1124,07112009,49,11,7,18,16,33,x
1125,11112009,7,42,56,29,33,3,x
1126,14112009,59,31,57,4,52,42,x
1127,18112009,24,8,14,5,29,30,x
1128,21112009,60,8,39,52,24,16,x
1129,25112009,47,19,17,12,32,55,x
1130,28112009,23,49,32,54,18,5,x
1131,02122009,49,34,36,1,16,8,x
1132,05122009,52,30,27,12,55,33,x
1133,09122009,16,5,58,39,10,21,x
1134,12122009,29,36,56,22,9,51,x
1135,16122009,5,4,19,39,6,23,x
1136,19122009,7,31,32,37,43,34,x
1137,22122009,21,28,19,25,50,43,x
1138,24122009,4,25,18,15,36,2,x
1139,26122009,36,42,37,9,28,31,x
1140,31122009,49,58,40,46,10,27,x
1141,02012010,40,9,37,58,50,60,x
1142,06012010,28,31,15,58,3,26,x
1143,09012010,35,47,60,44,30,3,x
1144,13012010,19,10,49,18,1,44,x
1145,16012010,19,3,60,33,24,16,x
1146,20012010,10,34,53,33,28,6,x
1147,23012010,23,39,52,31,6,33,x
1148,27012010,48,32,29,55,27,28,x
1149,30012010,46,54,8,36,7,23,x
1150,03022010,28,17,35,52,31,15,x
1151,06022010,1,25,4,14,21,51,x
1152,10022010,47,36,44,29,20,14,x
1153,13022010,55,46,34,17,19,6,x
1154,17022010,4,14,21,26,12,28,x
1155,20022010,28,58,41,40,51,20,x
1156,24022010,31,49,44,24,9,48,x
1157,27022010,46,9,43,41,49,29,x
1158,03032010,23,31,60,55,30,54,x
1159,06032010,53,46,5,6,34,55,x
1160,10032010,40,5,3,48,1,18,x
1161,13032010,48,47,7,4,42,51,x
1162,17032010,31,25,18,41,22,30,x
1163,20032010,5,51,31,53,47,17,x
1164,24032010,17,6,14,40,49,26,x
1165,27032010,20,52,60,42,54,40,x
1166,31032010,35,28,54,30,22,31,x
1167,03042010,43,28,56,20,52,51,x
1168,07042010,47,20,4,56,53,5,x
1169,10042010,14,1,11,23,42,48,x
1170,14042010,46,11,27,34,49,13,x
1171,17042010,41,3,10,30,57,13,x
1172,20042010,28,52,6,43,12,56,x
1173,24042010,7,25,24,36,5,47,x
1174,28042010,7,52,6,51,47,39,x
1175,30042010,2,3,12,37,47,16,x
1176,05052010,21,11,49,14,33,30,x
1177,08052010,33,52,55,47,38,50,x
1178,12052010,1,53,22,50,45,30,x
1179,15052010,59,28,47,60,22,5,x
1180,19052010,60,12,34,30,44,57,x
1181,22052010,44,18,45,31,26,20,x
1182,26052010,52,29,56,60,2,4,x
1183,29052010,12,5,10,20,29,37,x
1184,02062010,4,23,27,28,9,30,x
1185,05062010,54,10,2,43,21,35,x
1186,09062010,41,12,15,7,13,8,x
1187,12062010,8,49,43,17,40,19,x
1188,16062010,60,52,59,9,44,20,x
1189,19062010,50,21,14,35,31,27,x
1190,23062010,11,53,56,37,10,19,x
1191,26062010,25,22,11,16,33,3,x
1192,30062010,49,17,20,59,57,52,x
1193,03072010,12,54,2,32,14,9,x
1194,07072010,24,53,41,6,13,50,x
1195,10072010,27,17,57,26,55,20,x
1196,14072010,60,3,20,19,58,6,x
1197,17072010,39,54,36,37,60,49,x
1198,21072010,29,22,36,58,41,48,x
1199,24072010,58,28,23,39,16,19,x
1200,28072010,10,3,39,54,56,11,x
1201,31072010,36,32,55,49,60,28,x
1202,04082010,9,60,11,53,48,8,x
1203,07082010,55,30,33,9,7,38,x
1204,11082010,10,25,5,39,52,43,x
1205,14082010,14,4,26,35,29,13,x
1206,18082010,2,11,37,36,48,6,x
1207,21082010,32,35,22,9,56,11,x
1208,25082010,45,12,1,26,54,20,x
1209,28082010,30,17,38,14,5,35,x
1210,01092010,3,7,9,10,31,34,x
1211,04092010,36,54,3,31,15,48,x
1212,08092010,35,50,2,23,33,40,x
1213,11092010,3,53,45,11,34,26,x
1214,15092010,5,41,29,36,30,48,x
1215,18092010,47,51,10,50,30,25,x
1216,22092010,7,25,4,58,13,27,x
1217,25092010,5,43,28,15,11,50,x
1218,29092010,33,23,29,46,10,31,x
1219,02102010,34,37,41,53,2,33,x
1220,06102010,48,55,52,43,5,15,x
1221,09102010,46,5,58,37,14,43,x
1222,13102010,26,19,48,57,5,8,x
1223,16102010,17,15,48,42,35,47,x
1224,20102010,41,19,57,53,21,27,x
1225,23102010,32,55,34,31,50,40,x
1226,27102010,31,55,56,50,40,10,x
1227,30102010,35,31,4,30,54,28,x
1228,03112010,36,10,60,52,50,23,x
1229,06112010,12,49,60,32,30,40,x
1230,10112010,37,35,12,22,19,9,x
1231,13112010,20,27,49,5,23,39,x
1232,17112010,12,18,15,8,11,22,x
1233,20112010,49,22,59,29,32,54,x
1234,24112010,3,5,24,19,30,35,x
1235,27112010,16,49,55,20,10,26,x
1236,01122010,17,20,38,8,53,3,x
1237,04122010,26,21,39,5,18,59,x
1238,08122010,40,45,24,14,13,39,x
1239,11122010,15,1,48,37,39,52,x
1240,15122010,22,42,49,8,12,9,x
1241,18122010,13,26,25,10,28,45,x
1242,20122010,54,45,51,11,34,48,x
1243,22122010,32,19,23,57,9,29,x
1244,24122010,45,8,34,15,2,25,x
1245,31122010,34,10,37,50,43,2,x
1246,05012011,59,10,37,57,40,43,x
1247,08012011,9,11,24,3,51,36,x
1248,12012011,20,33,58,34,57,60,x
1249,15012011,3,40,8,53,51,36,x
1250,19012011,59,1,2,40,51,24,x
1251,22012011,48,27,34,52,46,5,x
1252,26012011,35,2,51,14,49,39,x
1253,29012011,2,51,17,44,43,23,x
1254,02022011,9,29,18,7,14,39,x
1255,05022011,23,5,54,39,38,51,x
1256,09022011,26,38,33,35,53,43,x
1257,12022011,27,15,30,52,26,2,x
1258,16022011,47,26,11,57,59,55,x
1259,19022011,39,54,58,46,4,6,x
1260,23022011,19,23,31,53,29,41,x
1261,26022011,10,41,14,22,53,42,x
1262,02032011,11,39,9,5,8,7,x
1263,05032011,41,53,18,4,36,26,x
1264,09032011,56,17,37,51,4,36,x
1265,12032011,13,50,46,24,60,19,x
1266,16032011,39,6,42,10,60,33,x
1267,19032011,47,58,4,41,20,30,x
1268,23032011,17,53,60,44,16,3,x
1269,26032011,51,5,27,4,15,17,x
1270,30032011,31,33,24,5,42,9,x
1271,02042011,2,52,39,59,48,1,x
1272,06042011,28,27,13,35,26,52,x
1273,09042011,60,26,19,58,13,40,x
1274,13042011,13,59,21,17,40,39,x
1275,16042011,58,55,14,2,60,48,x
1276,20042011,9,40,5,22,36,11,x
1277,23042011,50,59,18,31,60,12,x
1278,27042011,4,16,24,56,25,30,x
1279,30042011,8,29,36,35,14,40,x
1280,04052011,29,6,54,10,20,16,x
1281,07052011,36,14,30,38,11,8,x
1282,11052011,4,39,56,23,52,55,x
1283,14052011,59,8,60,44,40,30,x
1284,18052011,26,21,20,36,31,29,x
1285,21052011,33,10,15,38,31,28,x
1286,25052011,5,52,2,33,51,28,x
1287,28052011,33,42,12,31,11,52,x
1288,01062011,42,32,56,40,30,17,x
1289,04062011,13,8,27,1,3,52,x
1290,08062011,14,50,3,23,2,34,x
1291,11062011,18,57,58,40,47,54,x
1292,15062011,30,31,23,9,54,11,x
1293,18062011,24,50,1,44,13,40,x
1294,22062011,6,50,4,48,29,51,x
1295,25062011,20,2,43,15,5,57,x
1296,29062011,49,43,14,10,53,46,x
1297,02072011,2,56,11,5,59,13,x
1298,06072011,60,14,53,30,15,55,x
1299,09072011,56,32,8,22,43,53,x
1300,13072011,46,43,59,54,44,53,x
1301,16072011,16,25,3,51,23,56,x
1302,20072011,44,15,56,2,10,57,x
1303,23072011,19,51,54,8,52,46,x
1304,27072011,35,23,15,7,20,14,x
1305,30072011,44,11,5,46,36,3,x
1306,03082011,45,6,19,34,43,22,x
1307,06082011,10,47,54,7,43,32,x
1308,09082011,24,33,7,30,47,8,x
1309,11082011,7,12,25,26,32,39,x
1310,13082011,14,8,53,9,59,32,x
1311,17082011,54,7,19,12,45,9,x
1312,20082011,28,30,29,22,20,5,x
1313,24082011,39,26,49,1,4,43,x
1314,27082011,42,44,52,58,60,38,x
1315,31082011,27,29,1,50,52,38,x
1316,03092011,48,34,25,42,13,8,x
1317,08092011,35,29,37,13,6,30,x
1318,10092011,34,46,14,28,11,16,x
1319,14092011,16,4,18,27,5,51,x
1320,17092011,38,17,55,41,24,25,x
1321,21092011,51,59,47,10,60,53,x
1322,24092011,55,43,21,10,47,53,x
1323,28092011,25,37,15,6,48,55,x
1324,01102011,29,44,51,31,18,57,x
1325,05102011,35,2,20,43,5,16,x
1326,08102011,30,19,10,18,50,11,x
1327,13102011,41,35,36,16,52,54,x
1328,15102011,43,27,59,53,23,10,x
1329,19102011,43,50,8,7,39,11,x
1330,22102011,48,8,21,18,49,30,x
1331,26102011,24,46,39,57,26,9,x
1332,29102011,5,13,3,24,35,59,x
1333,03112011,25,51,26,42,28,33,x
1334,05112011,8,25,27,6,10,1,x
1335,09112011,49,3,51,20,22,14,x
1336,12112011,51,54,32,1,38,47,x
1337,16112011,38,2,45,35,20,51,x
1338,19112011,19,33,18,43,60,1,x
1339,23112011,59,10,16,14,7,54,x
1340,26112011,36,21,13,59,60,30,x
1341,30112011,11,40,37,20,1,52,x
1342,03122011,5,60,46,42,50,7,x
1343,07122011,51,31,42,20,56,19,x
1344,10122011,19,42,8,36,21,59,x
1345,14122011,50,40,26,7,19,17,x
1346,17122011,59,47,32,48,40,12,x
1347,20122011,19,45,54,56,46,9,x
1348,22122011,38,45,39,7,12,56,x
1349,24122011,9,19,20,50,60,51,x
1350,31122011,4,36,29,55,45,3,x
1351,04012012,13,50,41,36,56,33,x
1352,07012012,35,59,36,9,18,24,x
1353,11012012,47,11,3,27,32,13,x
1354,14012012,2,42,8,49,48,38,x
1355,18012012,39,49,11,24,17,46,x
1356,21012012,21,46,6,22,13,31,x
1357,25012012,55,52,26,19,1,24,x
1358,28012012,16,15,37,3,35,47,x
1359,01022012,12,17,28,53,6,10,x
1360,04022012,50,25,17,16,54,2,x
1361,08022012,37,27,44,30,38,23,x
1362,11022012,58,19,12,22,2,36,x
1363,15022012,52,25,42,45,35,57,x
1364,18022012,20,13,40,10,53,44,x
1365,22022012,50,35,32,26,2,24,x
1366,25022012,59,44,54,37,27,12,x
1367,01032012,38,29,43,13,7,2,x
1368,03032012,10,26,29,38,32,21,x
1369,07032012,32,24,16,38,5,46,x
1370,10032012,2,27,59,49,4,5,x
1371,14032012,47,11,8,49,3,4,x
1372,17032012,46,60,58,36,40,3,x
1373,21032012,52,39,7,27,55,57,x
1374,24032012,21,33,28,31,43,6,x
1375,28032012,25,28,53,45,14,58,x
1376,31032012,53,49,21,11,54,9,x
1377,04042012,25,5,13,12,35,2,x
1378,07042012,18,17,59,2,54,5,x
1379,11042012,45,5,36,12,50,58,x
1380,14042012,52,14,3,60,57,55,x
