369,23102008,24,9,12,5,15,3,23,11,6,21,1,7,14,22,20,x
370,27102008,14,17,11,3,7,12,19,4,9,10,16,23,6,25,8,x
371,30102008,1,16,2,8,3,13,22,7,10,5,14,6,15,25,9,x
372,03112008,19,12,23,10,24,14,16,6,22,25,17,13,3,4,5,x
373,06112008,19,20,11,22,4,17,14,13,9,23,2,15,12,21,6,x
374,10112008,21,3,25,24,16,9,6,18,20,23,13,12,22,2,1,x
375,13112008,1,5,16,10,25,2,14,13,11,18,7,19,12,17,20,x
376,17112008,12,24,3,14,8,20,16,10,18,22,13,21,25,15,2,x
377,20112008,22,11,12,15,4,3,1,8,2,7,17,9,13,19,20,x
378,24112008,24,2,25,13,16,14,6,23,12,4,15,21,3,22,19,x
379,27112008,21,7,14,17,16,13,4,22,5,3,12,25,18,11,10,x
380,01122008,8,7,14,9,25,6,23,10,4,17,18,22,3,11,2,x
381,04122008,3,7,13,19,25,15,6,12,17,4,10,22,21,9,1,x
382,08122008,10,15,11,3,24,8,12,2,4,14,22,21,7,9,16,x
383,11122008,24,22,11,16,15,7,9,23,18,6,5,14,25,12,3,x
384,15122008,17,19,13,22,7,11,25,4,1,15,18,3,21,10,20,x
385,18122008,4,5,8,12,20,23,25,6,13,15,18,1,24,22,2,x
386,22122008,23,15,11,21,19,3,7,6,9,1,18,20,25,2,4,x
387,26122008,23,12,11,14,19,15,21,9,4,22,8,2,20,3,10,x
388,29122008,1,7,21,15,16,9,11,6,10,20,5,17,3,18,2,x
389,02012009,19,23,2,12,3,9,24,4,17,5,10,25,13,6,18,x
390,05012009,12,25,21,5,7,22,19,2,20,13,14,10,11,15,24,x
391,08012009,21,18,25,16,6,15,4,23,13,12,3,1,9,22,8,x
392,12012009,1,23,2,18,20,3,17,21,11,25,15,10,4,14,12,x
393,15012009,4,8,23,17,3,21,22,20,18,1,25,6,7,10,11,x
394,19012009,6,14,12,13,2,22,16,20,18,7,24,21,8,23,5,x
395,22012009,2,8,11,25,22,1,4,9,13,14,15,23,21,17,6,x
396,26012009,3,2,9,1,5,10,15,13,22,7,6,24,20,18,11,x
397,29012009,15,2,25,20,6,4,10,1,3,5,9,13,14,8,22,x
398,02022009,13,22,10,3,9,16,12,20,5,7,18,4,21,2,8,x
399,05022009,10,22,12,11,14,24,21,19,9,17,23,1,7,4,16,x
400,09022009,12,20,23,24,15,1,9,22,10,19,17,14,16,21,5,x
401,12022009,8,7,25,17,23,10,6,24,21,5,2,3,14,16,1,x
402,16022009,9,6,21,22,20,1,11,7,8,23,2,4,25,24,16,x
403,19022009,25,21,8,14,24,13,2,9,7,4,12,15,6,11,19,x
404,26022009,21,8,14,1,6,13,20,11,18,16,24,25,22,5,10,x
405,02032009,18,16,25,5,7,24,6,11,8,4,19,22,14,13,12,x
406,05032009,16,9,5,1,2,8,24,4,22,21,11,7,10,17,23,x
407,09032009,12,14,11,17,22,20,25,4,8,15,6,16,9,7,2,x
408,12032009,20,1,14,12,18,3,21,22,11,4,2,10,15,23,19,x
409,16032009,24,6,14,20,8,7,23,25,4,2,10,16,21,1,17,x
410,19032009,5,17,1,4,8,15,19,18,7,10,25,9,14,13,11,x
411,23032009,18,17,1,5,14,25,7,16,12,24,20,11,22,21,9,x
412,26032009,18,20,21,12,4,11,3,22,19,17,25,10,9,8,16,x
413,30032009,8,16,20,21,14,3,10,25,13,17,6,12,2,5,9,x
414,02042009,3,16,19,15,6,5,20,11,18,25,21,10,8,2,9,x
415,06042009,7,3,15,1,22,18,19,23,10,11,20,13,14,21,17,x
416,09042009,13,20,6,19,23,25,15,5,18,22,24,1,2,7,16,x
417,15042009,21,8,17,12,1,23,14,13,2,9,3,11,19,16,15,x
418,16042009,5,19,20,22,11,9,14,8,10,12,24,25,13,18,23,x
419,20042009,23,3,17,21,16,14,18,5,4,22,20,15,24,7,6,x
420,23042009,22,11,3,19,9,5,4,24,10,25,12,18,8,7,6,x
421,27042009,25,10,14,4,5,15,9,3,13,20,16,8,19,23,12,x
422,30042009,25,7,22,3,8,18,14,17,1,23,4,12,13,6,2,x
423,04052009,17,16,24,20,25,1,13,2,23,18,11,15,5,3,22,x
424,07052009,6,11,13,24,10,1,15,18,25,16,9,3,17,14,19,x
425,11052009,16,1,19,22,23,7,10,20,11,12,13,18,9,15,24,x
426,14052009,6,15,16,24,19,11,25,3,5,10,4,18,2,22,8,x
427,18052009,4,9,7,24,3,11,16,1,10,21,6,22,19,5,12,x
428,21052009,13,17,4,14,1,20,18,24,23,11,22,15,19,3,21,x
429,25052009,16,7,23,3,5,13,2,12,25,14,19,4,6,17,8,x
430,28052009,5,14,2,20,15,7,25,13,22,6,4,23,9,11,3,x
431,01062009,24,3,18,5,12,21,13,9,15,20,22,11,1,23,2,x
432,04062009,10,15,13,6,21,12,2,17,7,20,3,23,4,19,24,x
433,08062009,14,15,19,7,9,8,24,21,23,3,1,5,2,25,22,x
434,12062009,21,12,3,15,17,11,13,16,4,9,23,6,25,24,18,x
435,15062009,14,16,25,11,24,15,1,10,17,21,18,5,4,13,3,x
436,18062009,20,3,15,25,7,23,4,6,21,19,13,10,14,18,22,x
437,22062009,12,20,5,21,1,8,19,4,11,23,6,17,10,16,2,x
438,25062009,21,18,7,23,13,8,9,1,15,17,11,24,22,25,4,x
439,29062009,9,25,2,21,10,3,11,5,14,24,23,17,19,12,15,x
440,02072009,12,1,14,19,3,13,15,21,5,22,25,24,16,8,9,x
441,06072009,11,25,13,2,20,1,9,7,10,14,4,8,3,23,24,x
442,09072009,22,6,12,23,8,5,18,25,14,15,17,24,9,13,7,x
443,13072009,23,5,12,7,18,3,16,10,17,11,19,22,21,1,2,x
444,16072009,2,7,22,18,19,20,25,3,21,1,15,6,10,14,24,x
445,20072009,1,15,10,2,4,12,7,20,18,21,13,16,9,11,19,x
446,23072009,1,8,4,15,6,11,14,16,24,5,19,21,10,23,2,x
447,27072009,18,16,25,21,24,8,22,17,5,12,1,2,19,10,20,x
448,30072009,10,17,20,5,12,23,1,6,15,13,24,3,14,9,11,x
449,03082009,17,1,10,3,4,8,19,18,11,2,22,24,9,25,16,x
450,06082009,24,22,11,14,5,9,16,7,4,21,23,18,17,25,6,x
451,10082009,18,5,14,9,24,23,8,19,15,6,1,22,17,3,25,x
452,13082009,18,14,20,9,17,24,12,19,25,10,11,1,6,8,7,x
453,17082009,3,24,14,4,1,19,9,2,6,25,15,11,20,21,17,x
454,20082009,12,6,4,24,20,17,22,19,25,3,13,11,15,7,14,x
455,24082009,7,12,18,21,19,11,1,6,4,3,23,14,5,8,25,x
456,27082009,23,12,14,4,11,24,25,9,13,17,3,10,1,18,21,x
457,31082009,15,19,25,4,21,13,23,22,14,16,11,18,5,1,20,x
458,03092009,22,6,13,9,4,20,3,15,8,5,2,7,18,16,11,x
459,08092009,11,17,10,19,23,2,14,15,1,20,4,21,3,7,12,x
460,10092009,4,9,10,1,19,15,23,11,22,17,16,12,14,6,3,x
461,14092009,11,19,4,24,6,12,23,8,15,17,5,7,14,13,3,x
462,17092009,18,3,7,23,17,24,21,1,8,14,5,22,16,2,12,x
463,21092009,22,19,2,9,18,23,25,20,11,3,6,13,7,17,14,x
464,24092009,5,25,17,2,8,21,1,23,22,16,24,19,20,10,11,x
465,28092009,7,10,1,22,9,18,6,25,11,3,21,2,19,13,4,x
466,01102009,6,12,17,8,20,14,10,19,25,2,22,11,7,18,21,x
467,05102009,7,10,2,13,25,4,22,15,21,24,14,6,18,17,5,x
468,08102009,15,9,18,17,5,13,2,6,10,21,25,3,24,22,12,x
469,13102009,6,25,5,23,13,14,19,2,22,18,11,10,7,1,8,x
470,15102009,20,6,7,18,22,23,13,5,15,4,1,8,3,11,10,x
471,19102009,4,25,20,12,24,16,13,15,11,6,9,3,10,14,2,x
472,22102009,13,6,11,2,12,1,14,7,20,8,4,17,18,15,5,x
473,27102009,8,25,5,7,15,1,6,17,23,9,11,22,12,19,2,x
474,29102009,3,11,10,23,16,17,21,15,12,2,5,9,1,18,24,x
475,03112009,4,9,2,20,23,3,21,11,6,5,14,13,25,10,17,x
476,05112009,6,1,13,5,10,7,24,17,9,19,16,15,14,25,11,x
477,09112009,8,16,7,14,4,24,2,20,6,23,18,11,25,12,10,x
478,12112009,11,2,22,9,10,13,24,23,7,12,5,16,25,3,18,x
479,16112009,18,15,13,23,24,3,5,22,19,2,11,8,16,14,25,x
480,19112009,22,7,6,24,11,8,9,12,4,25,19,18,5,17,15,x
481,23112009,5,13,17,15,24,22,21,12,10,3,14,9,1,7,20,x
482,26112009,25,17,15,2,21,8,10,9,22,12,6,23,7,19,16,x
483,30112009,22,5,1,7,21,6,24,17,18,4,9,14,11,12,23,x
484,03122009,8,4,16,20,23,14,6,13,1,11,9,17,21,10,25,x
485,07122009,25,17,22,7,6,18,24,20,3,21,16,2,11,5,4,x
486,10122009,4,15,13,20,19,2,22,9,7,5,11,3,18,1,21,x
487,14122009,8,7,5,17,6,24,15,14,18,21,4,9,10,22,19,x
488,17122009,8,7,5,13,24,14,6,20,17,15,25,22,18,12,11,x
489,21122009,23,12,17,10,11,1,5,21,18,22,25,2,14,7,19,x
490,24122009,10,21,12,23,17,5,13,16,14,8,22,6,18,3,11,x
491,28122009,1,23,13,2,16,11,3,7,25,24,9,21,22,12,20,x
492,31122009,15,3,11,1,12,8,24,6,2,4,14,21,19,25,18,x
493,04012010,22,13,25,15,17,12,1,5,14,18,7,4,21,10,8,x
494,07012010,12,4,7,3,20,13,5,18,8,19,16,15,21,22,2,x
495,11012010,1,9,24,3,7,6,13,11,8,25,17,22,4,15,19,x
496,14012010,19,11,21,22,17,14,5,16,7,9,24,13,15,4,3,x
497,18012010,2,16,4,5,25,17,11,9,3,8,12,14,1,23,19,x
498,21012010,11,14,20,5,16,2,23,13,22,4,15,1,6,25,18,x
499,25012010,19,7,3,2,25,12,24,10,1,11,20,15,17,4,21,x
500,28012010,25,16,2,5,13,21,23,8,18,6,14,3,10,20,9,x
501,01022010,18,3,25,17,21,23,2,12,19,4,15,9,24,6,1,x
502,04022010,23,2,10,5,19,13,4,3,16,1,6,8,24,11,18,x
503,08022010,1,2,14,12,3,17,5,7,20,25,11,15,21,24,4,x
504,11022010,16,15,20,10,17,13,18,14,9,21,12,19,1,23,6,x
505,13022010,3,6,19,24,16,21,17,15,22,7,18,11,20,4,9,x
506,18022010,21,20,19,4,11,9,15,12,6,16,24,17,22,5,13,x
507,22022010,8,24,9,11,3,20,21,1,6,10,23,5,2,12,25,x
508,25022010,14,15,19,8,5,2,7,9,3,25,6,16,24,18,23,x
509,01032010,20,11,17,1,3,24,15,9,25,5,12,6,19,16,22,x
510,04032010,23,3,21,4,20,7,6,13,25,1,22,10,11,12,2,x
511,08032010,24,13,11,17,25,5,12,19,1,21,18,14,10,7,2,x
512,12032010,9,2,12,15,16,5,24,6,21,7,1,4,10,8,13,x
513,15032010,15,20,18,17,22,2,23,3,1,9,10,13,25,11,6,x
514,18032010,1,7,24,25,8,11,22,17,9,12,15,5,6,18,21,x
515,22032010,11,18,14,5,3,17,7,20,25,9,10,2,13,24,12,x
516,25032010,8,7,23,11,21,4,20,6,18,5,14,24,12,2,13,x
517,29032010,9,21,7,23,12,17,11,3,13,22,8,1,4,6,5,x
518,01042010,19,13,11,20,14,17,24,10,5,16,12,6,4,7,22,x
519,05042010,23,9,17,19,24,16,3,12,15,11,7,25,13,2,21,x
520,08042010,15,12,24,10,14,4,18,6,5,22,20,9,2,23,19,x
521,12042010,19,9,5,17,12,11,2,10,6,23,4,20,13,1,3,x
522,15042010,16,25,11,6,19,22,23,4,2,21,7,9,17,18,24,x
523,19042010,2,19,11,13,4,8,16,25,24,17,12,5,9,10,18,x
524,22042010,3,11,7,22,5,2,17,23,20,24,12,6,14,10,21,x
525,26042010,4,9,3,25,15,21,17,16,20,22,18,6,10,13,11,x
526,29042010,4,8,24,12,7,10,1,15,2,25,9,11,16,19,14,x
527,03052010,11,5,14,2,6,9,22,23,12,19,15,24,1,16,17,x
528,06052010,6,23,10,4,12,15,7,24,11,25,2,19,3,21,8,x
529,10052010,23,16,25,7,19,5,18,3,20,17,22,11,6,2,12,x
530,13052010,11,16,10,3,8,23,14,9,18,4,7,6,12,21,22,x
531,17052010,14,3,12,21,1,15,23,25,22,7,16,17,10,13,2,x
532,20052010,24,7,2,9,15,6,16,5,19,12,1,11,22,4,13,x
533,24052010,20,10,8,24,25,18,13,16,9,1,11,17,2,3,14,x
534,27052010,3,24,2,22,5,18,7,1,19,8,12,21,11,13,15,x
535,31052010,1,25,13,4,5,24,23,11,15,19,21,16,9,6,17,x
536,04062010,3,19,16,4,20,11,17,9,15,22,23,5,25,24,7,x
537,07062010,10,18,6,24,11,17,22,23,15,4,2,9,14,1,20,x
538,10062010,12,16,6,18,10,24,19,20,13,17,11,25,21,5,2,x
539,14062010,12,4,5,16,6,14,2,13,8,1,21,9,15,23,19,x
540,17062010,13,11,12,7,18,16,9,22,15,24,19,20,2,6,8,x
541,21062010,9,3,20,17,19,10,22,6,4,13,25,14,5,24,15,x
542,24062010,18,13,8,2,4,17,22,10,24,5,9,16,1,3,20,x
543,28062010,7,20,15,1,13,17,25,24,14,16,22,11,8,10,5,x
544,01072010,18,19,9,21,5,8,7,4,2,14,15,13,11,24,23,x
545,05072010,18,24,1,23,13,12,11,5,25,7,6,14,15,17,3,x
546,08072010,5,17,10,4,9,13,3,19,18,12,21,8,11,2,23,x
547,12072010,25,14,9,10,6,5,17,20,4,1,2,12,24,19,16,x
548,15072010,20,23,6,13,9,14,3,4,1,2,7,25,5,8,17,x
549,19072010,22,10,20,14,13,9,7,3,4,15,17,16,21,23,11,x
550,22072010,16,22,14,13,11,1,9,21,17,6,10,5,18,20,7,x
551,26072010,10,12,20,19,13,18,24,16,21,14,8,22,3,7,17,x
552,29072010,1,24,22,4,8,13,17,20,6,10,25,12,3,5,23,x
553,02082010,10,23,21,7,14,15,17,8,12,4,5,24,13,18,9,x
554,05082010,13,3,22,4,25,20,19,6,9,24,21,17,2,14,1,x
555,09082010,7,24,16,1,2,17,14,8,10,20,12,6,9,23,18,x
556,12082010,8,11,18,20,25,1,4,9,22,23,14,13,16,17,24,x
557,16082010,7,18,12,9,8,21,14,5,17,15,23,10,20,19,1,x
558,19082010,14,7,25,5,24,4,20,17,21,3,18,22,12,10,1,x
559,23082010,19,14,16,1,7,11,5,10,21,23,2,20,22,13,9,x
560,26082010,1,4,18,21,23,25,12,24,10,19,9,20,2,14,17,x
561,30082010,7,12,15,6,2,3,17,9,11,21,10,20,4,13,18,x
562,02092010,3,22,16,8,13,14,24,5,18,21,20,1,7,19,2,x
563,06092010,6,20,12,3,1,4,23,5,9,19,7,22,16,24,11,x
564,09092010,9,19,3,14,24,12,15,21,17,23,7,4,1,20,2,x
565,13092010,24,6,7,12,21,1,9,17,18,4,20,15,19,10,23,x
566,16092010,5,20,16,4,1,9,7,17,3,14,15,21,11,19,10,x
567,20092010,1,14,10,5,15,9,25,12,13,2,7,17,24,21,8,x
568,23092010,15,16,4,9,13,6,1,20,5,18,17,7,8,21,2,x
569,27092010,19,25,7,6,18,17,12,16,13,1,2,8,22,24,20,x
570,30092010,20,10,18,21,14,5,2,1,15,12,22,23,4,19,3,x
571,04102010,25,3,11,15,5,24,12,6,19,4,20,18,7,16,21,x
572,07102010,21,5,15,13,16,9,22,10,19,14,6,17,8,2,24,x
573,11102010,11,24,22,2,20,10,14,1,7,3,12,23,18,25,16,x
574,14102010,6,19,20,16,18,25,14,12,22,1,21,11,13,23,5,x
575,18102010,15,21,3,16,13,5,8,24,9,22,19,12,17,10,18,x
576,21102010,15,21,25,6,12,10,8,13,18,16,19,17,9,23,11,x
577,25102010,8,16,15,4,3,2,22,10,19,1,23,5,21,18,12,x
578,28102010,10,8,21,19,22,6,16,4,23,7,15,12,1,14,13,x
579,01112010,6,7,14,24,17,20,19,13,10,1,8,21,3,5,12,x
580,04112010,6,21,13,12,8,7,16,10,9,25,1,4,17,14,24,x
581,08112010,11,19,4,9,18,23,13,21,2,25,14,6,12,17,15,x
582,11112010,12,8,18,17,25,23,3,10,7,19,21,9,15,13,11,x
583,16112010,11,4,7,17,14,19,18,1,9,23,3,16,21,24,8,x
584,18112010,7,21,23,14,6,10,2,5,11,19,22,20,8,3,15,x
585,22112010,1,8,13,17,14,15,20,16,18,24,9,23,7,5,10,x
586,25112010,25,7,12,4,24,18,11,17,6,3,19,22,8,16,2,x
587,29112010,1,5,13,21,20,19,7,18,23,11,17,10,9,4,12,x
588,02122010,25,17,4,14,5,11,18,19,23,12,24,1,7,13,20,x
589,06122010,4,25,21,23,13,6,12,9,10,3,2,24,8,22,20,x
590,09122010,9,20,15,6,16,19,11,3,1,13,10,21,4,18,14,x
591,13122010,20,7,2,16,14,11,8,21,17,19,1,10,23,4,15,x
592,16122010,19,16,18,22,20,5,8,17,1,9,3,14,15,6,10,x
593,20122010,23,24,15,14,6,10,11,25,13,3,4,5,1,9,20,x
594,23122010,11,2,23,18,25,20,7,14,13,16,9,6,15,3,10,x
595,27122010,6,8,7,21,17,19,25,10,24,15,12,11,5,1,9,x
596,30122010,11,19,8,10,25,22,20,12,17,7,23,9,3,18,2,x
597,03012011,5,1,14,16,8,3,17,10,25,2,18,9,11,22,24,x
598,06012011,5,14,3,19,1,7,12,18,22,25,11,21,15,4,20,x
599,10012011,12,5,24,16,9,20,2,23,21,13,6,18,7,22,4,x
600,13012011,9,11,25,17,16,18,10,19,5,6,8,22,1,23,3,x
601,17012011,12,9,13,10,25,16,14,3,20,1,7,19,11,5,6,x
602,20012011,9,18,25,12,5,7,10,1,8,6,11,2,23,22,13,x
603,24012011,8,6,23,13,22,12,19,20,2,15,4,21,16,5,10,x
604,27012011,15,1,7,25,9,12,13,18,14,2,24,22,6,19,20,x
605,31012011,5,21,25,2,18,4,14,23,7,11,3,13,16,17,10,x
606,03022011,3,25,14,16,6,2,18,8,22,12,24,10,7,23,15,x
607,07022011,20,19,16,17,25,9,22,24,12,21,15,3,18,5,7,x
608,10022011,19,13,10,18,25,23,1,14,8,3,16,7,5,2,17,x
609,14022011,23,14,19,4,11,1,7,16,20,12,9,2,25,15,10,x
610,17022011,10,22,2,16,13,1,25,21,14,7,15,4,6,8,12,x
611,21022011,13,6,18,4,16,8,2,3,14,9,23,5,21,19,20,x
612,24022011,9,23,2,15,3,10,25,7,18,1,19,6,17,13,16,x
613,28022011,2,10,5,13,7,22,6,25,20,23,16,12,11,14,17,x
614,03032011,16,1,18,6,22,5,12,9,7,11,20,19,17,23,13,x
615,05032011,19,7,11,17,1,8,2,23,4,20,24,22,25,21,12,x
616,10032011,9,6,16,15,1,22,2,25,21,18,10,17,24,12,19,x
617,14032011,14,3,19,22,24,21,4,2,15,5,25,10,16,7,1,x
618,17032011,2,22,4,12,9,1,20,7,19,6,5,21,24,17,13,x
619,21032011,19,21,8,17,14,3,1,7,18,9,13,20,25,4,23,x
620,24032011,10,16,18,21,14,7,6,12,20,1,5,11,15,22,19,x
621,28032011,3,2,9,25,16,22,5,10,24,8,12,20,15,6,1,x
622,31032011,3,13,17,5,7,11,10,15,6,9,2,4,21,18,12,x
623,04042011,2,11,5,15,8,3,20,10,1,4,9,23,25,12,22,x
624,07042011,24,18,5,7,4,21,2,20,12,11,17,1,9,6,16,x
625,11042011,3,14,23,16,24,13,6,15,11,2,10,8,17,22,1,x
626,14042011,9,2,11,7,24,8,19,5,17,13,1,3,23,21,4,x
627,18042011,23,25,6,10,2,17,1,14,15,3,21,4,22,12,24,x
628,20042011,19,10,13,7,8,18,2,25,9,4,22,15,3,11,23,x
629,25042011,7,21,12,17,25,1,2,14,9,19,6,5,15,22,4,x
630,28042011,6,22,20,13,2,17,18,7,24,12,1,14,25,4,23,x
631,02052011,16,2,10,17,9,3,13,18,14,20,7,21,19,8,5,x
632,05052011,24,10,13,6,16,25,11,21,8,22,17,14,1,20,4,x
633,09052011,22,2,8,7,12,23,20,24,6,3,25,9,21,10,18,x
634,12052011,21,9,15,20,5,22,3,19,12,4,10,18,2,11,14,x
635,16052011,1,4,11,19,5,8,18,9,24,7,13,6,20,22,12,x
636,19052011,3,1,4,13,6,21,19,20,25,12,10,16,23,14,2,x
637,23052011,18,2,9,7,25,19,22,13,6,4,20,23,16,17,21,x
638,26052011,2,3,18,4,21,24,14,13,19,9,11,1,16,23,25,x
639,30052011,21,22,12,4,10,8,6,19,2,16,9,20,1,5,24,x
640,02062011,1,16,9,21,14,3,18,4,22,5,23,20,11,19,13,x
641,06062011,11,2,18,19,24,16,9,21,22,6,13,3,7,8,20,x
642,09062011,18,13,8,10,12,25,2,5,21,20,1,4,11,19,22,x
643,13062011,24,10,19,8,16,13,2,9,17,7,21,22,4,23,1,x
644,16062011,12,9,6,21,7,5,18,24,8,13,15,14,3,2,22,x
645,20062011,25,19,23,21,4,11,16,20,9,22,10,8,13,18,5,x
646,24062011,1,17,23,6,25,15,5,3,9,21,18,19,14,10,20,x
647,27062011,19,9,14,20,22,18,6,23,4,8,11,7,17,13,25,x
648,30062011,20,8,9,22,13,19,2,21,6,10,15,16,4,11,18,x
649,04072011,1,14,2,11,17,24,9,8,6,21,15,4,5,10,22,x
650,07072011,16,19,24,1,25,14,13,23,8,3,20,10,21,17,7,x
651,11072011,13,5,15,10,14,25,18,6,4,20,1,24,8,17,19,x
652,14072011,17,7,2,21,20,13,19,5,9,16,11,14,10,23,18,x
653,18072011,16,3,20,1,19,17,22,13,12,23,14,21,7,8,2,x
654,21072011,25,20,12,13,16,3,7,19,22,17,14,1,2,18,23,x
655,25072011,20,13,21,19,11,25,5,14,8,2,15,7,24,10,23,x
656,28072011,3,18,8,14,15,5,22,9,20,7,25,11,23,2,13,x
657,01082011,13,25,19,17,8,23,5,15,2,10,4,6,24,12,3,x
658,04082011,6,4,17,7,23,24,14,25,9,21,11,15,1,5,10,x
659,08082011,23,3,8,12,10,24,6,9,20,1,15,11,4,5,19,x
660,11082011,17,5,15,16,4,9,3,7,6,12,19,24,14,8,25,x
661,15082011,1,7,20,22,3,15,24,6,23,17,10,19,18,11,12,x
662,18082011,7,14,13,2,8,15,1,9,6,3,19,16,22,11,20,x
663,22082011,13,4,21,19,2,6,24,17,9,16,22,5,23,11,7,x
664,25082011,18,15,1,23,24,20,7,21,13,3,10,16,4,17,14,x
665,29082011,21,3,13,2,17,7,15,22,24,14,20,6,18,12,25,x
666,01092011,12,24,11,6,7,14,4,16,1,25,2,18,15,20,21,x
667,05092011,13,15,10,4,17,25,8,6,24,3,20,19,21,18,5,x
668,08092011,11,25,15,1,13,9,20,24,23,10,17,7,12,16,2,x
669,13092011,15,16,25,19,2,23,4,5,22,6,18,17,12,13,24,x
670,15092011,1,18,21,20,14,7,25,10,22,15,8,12,23,17,13,x
671,19092011,10,9,18,20,8,13,5,19,12,11,7,4,14,22,24,x
672,22092011,11,21,24,19,4,10,15,1,9,2,6,17,23,12,25,x
673,26092011,2,17,4,15,10,13,11,9,12,14,20,8,5,19,7,x
674,29092011,10,3,14,11,23,2,16,22,20,24,18,19,25,15,8,x
675,03102011,13,7,5,2,11,22,23,15,4,17,24,14,3,10,16,x
676,06102011,25,15,19,24,6,12,21,16,5,8,13,4,10,2,20,x
677,10102011,16,12,2,19,25,10,6,1,13,7,5,8,15,23,11,x
678,13102011,23,2,19,18,3,15,20,12,9,5,21,7,10,25,24,x
679,17102011,22,11,10,17,15,14,20,2,21,13,19,8,12,7,18,x
680,20102011,3,6,8,9,19,13,21,4,18,12,20,7,22,16,14,x
681,24102011,4,18,6,14,15,16,23,11,19,2,8,7,3,10,12,x
682,27102011,4,18,22,24,19,25,14,2,1,17,5,11,8,7,6,x
683,31102011,8,15,6,12,9,5,1,4,13,23,10,24,2,7,11,x
684,03112011,4,8,22,25,1,13,24,20,14,21,11,12,5,10,16,x
685,07112011,20,22,1,25,15,4,12,23,3,21,9,19,13,17,24,x
686,10112011,20,1,6,12,3,24,16,4,13,19,7,10,22,25,23,x
687,14112011,18,19,13,20,23,1,6,3,24,15,12,25,4,2,9,x
688,17112011,21,23,7,1,4,14,3,19,2,24,9,12,22,16,11,x
689,21112011,11,23,13,8,17,7,4,24,2,3,12,5,15,22,6,x
690,24112011,3,15,24,12,20,1,10,14,25,13,9,2,18,19,11,x
691,28112011,22,1,20,6,7,17,9,8,23,3,18,11,19,13,2,x
692,01122011,4,22,17,12,10,11,24,23,18,2,6,19,1,7,21,x
693,05122011,6,14,17,7,1,4,2,11,9,22,19,3,10,16,21,x
694,08122011,3,16,15,11,10,6,21,8,14,1,9,24,19,18,20,x
695,12122011,24,22,13,3,5,21,17,18,19,20,4,11,2,25,14,x
696,15122011,5,20,15,4,9,7,22,13,24,16,11,21,1,10,14,x
697,19122011,3,7,24,19,8,1,11,23,22,14,16,15,2,25,18,x
698,22122011,4,6,12,22,7,21,20,9,15,3,14,24,10,18,2,x
699,26122011,22,18,3,8,4,21,19,6,2,25,23,10,9,16,15,x
700,29122011,10,21,25,1,22,18,13,2,16,6,7,14,8,19,9,x
701,02012012,17,4,20,21,16,10,19,13,12,3,22,23,25,14,8,x
702,05012012,4,14,25,8,23,5,13,3,1,10,2,7,20,6,9,x
703,09012012,8,24,15,23,2,18,11,21,25,20,17,14,22,5,10,x
704,12012012,15,17,8,16,11,24,14,22,5,23,2,13,6,3,10,x
705,16012012,15,21,22,20,12,9,6,14,11,25,7,8,16,3,4,x
706,19012012,22,18,21,16,8,1,25,12,19,24,3,13,6,2,4,x
707,23012012,25,8,11,20,16,7,3,24,17,12,21,15,14,4,6,x
708,26012012,1,19,14,6,2,16,21,3,24,5,11,25,4,9,22,x
709,30012012,6,8,20,12,11,7,14,18,3,1,22,15,16,19,23,x
710,02022012,19,3,17,14,20,25,21,6,4,18,15,12,24,2,22,x
711,06022012,2,12,18,21,6,4,1,24,10,22,16,5,15,7,13,x
712,08022012,9,4,20,18,17,16,8,15,22,21,23,12,1,25,14,x
713,10022012,23,11,22,6,2,13,15,21,25,5,14,3,19,4,24,x
714,13022012,13,17,7,19,6,10,21,12,15,14,4,11,8,9,22,x
715,15022012,8,15,24,5,20,18,3,25,13,11,22,1,23,10,14,x
716,17022012,21,23,11,18,7,3,12,16,8,20,14,15,25,1,5,x
717,22022012,5,9,18,21,23,2,1,14,11,8,7,20,16,3,25,x
718,24022012,22,19,3,14,4,24,9,13,21,11,23,25,7,15,17,x
719,27022012,18,11,22,24,10,2,15,16,9,23,13,25,8,7,19,x
720,01032012,4,9,17,16,12,24,7,23,13,18,10,20,11,25,21,x
721,02032012,5,21,15,14,3,9,12,7,19,10,11,8,4,2,1,x
722,05032012,7,1,23,19,6,8,5,20,3,14,10,17,24,13,16,x
723,07032012,3,14,9,8,20,11,4,5,7,15,24,2,12,10,18,x
724,09032012,7,6,20,12,23,14,18,10,19,1,25,3,24,15,5,x
725,12032012,5,17,13,1,21,16,15,24,7,6,18,10,9,25,12,x
726,14032012,10,16,20,25,21,7,13,11,24,2,15,4,9,1,14,x
727,16032012,25,8,23,3,24,16,11,20,6,21,9,18,22,7,4,x
728,19032012,13,23,11,7,25,16,6,20,10,19,8,22,21,3,4,x
729,21032012,10,2,14,12,9,22,6,3,25,15,23,17,1,7,4,x
730,23032012,22,24,21,19,4,1,20,12,18,16,8,11,3,14,25,x
731,26032012,4,7,18,8,6,21,24,14,22,17,3,12,15,19,11,x
732,28032012,25,14,1,11,13,24,20,8,23,9,10,4,22,17,21,x
733,30032012,8,18,11,14,4,22,1,16,24,20,7,5,12,6,19,x
734,02042012,24,15,2,3,19,20,23,8,9,21,13,17,6,18,10,x
735,04042012,8,20,22,5,11,24,13,21,19,14,12,25,17,10,6,x
736,07042012,4,10,2,17,13,15,21,9,3,23,8,16,6,19,5,x
