412,13122005,34,44,25,23,1,24,0,2,49,44,24,30,22,0
413,16122005,22,45,48,31,19,32,0,5,21,2,27,41,36,0
414,20122005,19,39,35,42,33,45,0,37,9,29,30,13,45,0
415,23122005,38,45,10,34,12,1,0,32,48,45,36,19,9,0
416,27122005,48,10,28,31,35,20,0,36,15,42,45,28,14,0
417,30122005,7,43,47,5,12,10,0,11,13,18,46,16,17,0
418,03012006,24,8,36,32,50,2,0,9,27,31,25,48,10,0
419,06012006,17,43,30,27,15,16,0,20,33,24,16,5,15,0
420,10012006,37,42,3,31,46,14,0,27,36,41,32,46,22,0
421,13012006,4,9,31,46,6,7,0,14,43,9,35,19,34,0
422,17012006,2,40,30,16,43,27,0,40,8,42,47,44,36,0
423,20012006,12,43,42,23,34,9,0,32,16,25,38,39,8,0
424,24012006,6,16,24,46,44,45,0,4,27,49,22,43,35,0
425,27012006,47,20,9,25,41,33,0,41,19,36,31,4,2,0
426,31012006,39,19,50,16,32,26,0,34,22,6,17,41,37,0
427,03022006,1,8,43,2,16,19,0,16,25,18,10,1,46,0
428,07022006,12,13,48,47,28,40,0,24,11,31,14,5,16,0
429,10022006,6,5,26,42,3,31,0,40,37,41,13,31,26,0
430,14022006,37,18,50,9,8,39,0,40,49,9,19,10,45,0
431,17022006,49,32,13,36,35,43,0,8,18,35,9,29,32,0
432,21022006,42,11,12,19,44,21,0,8,28,43,17,32,27,0
433,24022006,33,42,21,4,38,20,0,19,5,34,39,6,46,0
434,03032006,21,37,16,7,20,44,0,10,23,38,14,20,5,0
435,07032006,24,4,17,37,13,25,0,50,31,41,37,49,30,0
436,10032006,29,50,25,5,30,13,0,21,15,13,30,20,9,0
437,14032006,11,2,41,47,8,40,0,13,16,26,5,42,33,0
438,17032006,2,34,6,28,17,8,0,8,5,12,17,1,21,0
439,21032006,4,20,21,44,8,40,0,46,41,15,9,5,48,0
440,24032006,1,33,48,37,31,38,0,36,19,47,18,32,5,0
441,28032006,42,17,47,25,26,13,0,20,5,41,11,14,36,0
442,31032006,4,35,23,13,19,28,0,8,9,14,49,17,36,0
443,04042006,23,35,47,22,25,41,0,49,19,38,47,8,42,0
444,07042006,38,21,27,18,6,29,0,8,13,23,15,34,14,0
445,11042006,48,29,20,15,38,33,0,29,2,36,1,8,30,0
446,18042006,20,32,40,47,12,34,0,49,44,8,40,4,32,0
447,25042006,22,8,20,16,38,42,0,32,46,20,31,17,50,0
448,28042006,15,10,26,14,39,28,0,42,3,46,24,5,25,0
449,02052006,4,22,15,48,35,11,0,32,14,36,15,6,23,0
450,05052006,21,22,11,18,9,39,0,17,28,48,37,20,24,0
451,09052006,49,35,28,39,14,5,0,3,48,40,34,19,5,0
452,12052006,16,24,25,40,49,23,0,22,37,39,2,26,27,0
453,16052006,17,45,13,31,43,21,0,22,4,50,47,37,48,0
454,19052006,11,25,28,40,49,44,0,16,18,41,24,10,45,0
455,23052006,41,3,2,5,49,11,0,22,37,44,5,16,26,0
456,26052006,9,35,30,11,36,5,0,50,10,23,31,30,9,0
457,30052006,45,15,39,11,5,20,0,21,23,47,48,43,44,0
458,02062006,44,23,34,1,21,46,0,1,32,38,11,5,7,0
459,06062006,1,32,38,12,41,8,0,37,17,9,1,22,15,0
460,09062006,17,42,6,20,36,13,0,5,35,29,27,49,33,0
461,13062006,2,5,44,3,32,42,0,43,50,16,35,42,25,0
462,16062006,44,25,19,31,45,29,0,5,34,1,41,18,17,0
463,20062006,30,36,3,37,28,44,0,43,35,1,39,27,14,0
464,23062006,20,47,44,33,3,35,0,16,12,31,34,47,35,0
465,27062006,22,30,45,24,31,19,0,43,9,32,4,24,50,0
466,30062006,28,13,6,9,46,50,0,23,26,2,8,28,39,0
467,04072006,46,39,27,48,38,6,0,25,17,10,23,22,28,0
468,07072006,1,3,19,6,8,16,0,9,42,22,32,30,36,0
469,11072006,32,47,24,22,21,34,0,10,31,42,49,12,32,0
470,14072006,9,20,48,44,11,3,0,1,32,34,44,40,28,0
471,18072006,50,15,33,9,37,8,0,15,13,50,30,34,19,0
472,21072006,34,37,33,36,4,13,0,30,18,16,6,8,46,0
473,25072006,1,32,28,42,43,31,0,33,43,28,40,2,36,0
474,28072006,24,29,30,18,33,1,0,13,14,7,38,22,40,0
475,01082006,43,49,14,50,22,30,0,7,1,31,15,37,5,0
476,04082006,1,39,8,46,9,10,0,1,22,8,42,31,26,0
477,08082006,6,7,1,12,30,9,0,15,26,11,27,40,30,0
478,11082006,37,5,26,9,36,25,0,42,2,20,12,41,11,0
479,15082006,28,15,9,17,38,50,0,8,20,29,46,10,37,0
480,18082006,31,36,49,48,19,41,0,33,38,48,10,28,1,0
481,22082006,30,11,48,2,47,18,0,42,10,2,12,16,28,0
482,25082006,23,20,12,38,1,40,0,14,30,15,40,44,49,0
483,29082006,47,27,21,44,8,40,0,27,5,8,47,37,36,0
484,01092006,42,38,7,21,13,24,0,44,11,18,21,5,45,0
485,05092006,38,31,7,17,30,20,0,28,14,42,9,26,27,0
486,08092006,12,14,44,39,2,24,0,37,1,23,14,24,36,0
487,12092006,12,50,37,16,24,36,0,32,37,16,33,13,44,0
488,15092006,5,18,27,22,8,43,0,43,18,4,41,39,1,0
489,19092006,13,10,44,15,28,43,0,44,6,22,42,40,34,0
490,22092006,38,7,29,41,1,3,0,40,23,11,6,21,44,0
491,26092006,49,32,24,29,18,35,0,25,11,50,14,33,42,0
492,29092006,31,39,34,36,38,8,0,34,25,27,29,40,32,0
493,03102006,3,24,2,27,35,17,0,1,5,11,27,14,6,0
494,06102006,16,35,21,47,28,46,0,21,45,31,19,47,10,0
495,10102006,6,39,49,29,12,24,0,37,49,6,14,42,35,0
496,13102006,36,22,4,24,26,37,0,35,13,22,8,47,49,0
497,17102006,5,1,29,39,28,38,0,29,13,5,23,46,24,0
498,21102006,5,46,39,1,14,24,0,16,49,39,20,36,15,0
499,24102006,35,6,33,14,24,43,0,42,27,23,11,43,13,0
500,27102006,13,44,20,14,27,12,0,33,41,43,37,49,19,0
501,31102006,3,50,43,27,49,1,0,10,15,35,48,39,24,0
502,03112006,17,31,27,6,34,13,0,23,1,18,41,39,31,0
503,07112006,44,25,40,17,24,29,0,21,9,3,38,17,19,0
504,10112006,28,12,32,34,37,47,0,30,28,2,20,26,27,0
505,14112006,30,13,24,10,33,45,0,21,15,24,2,37,9,0
506,17112006,15,10,23,21,45,9,0,24,31,35,12,48,30,0
507,21112006,8,48,21,23,26,30,0,2,20,50,21,43,36,0
508,24112006,21,10,15,31,14,11,0,24,41,12,48,1,4,0
509,28112006,31,46,48,3,25,6,0,33,30,47,1,24,27,0
510,01122006,39,18,31,27,12,38,0,41,39,28,24,47,21,0
511,05122006,23,22,34,18,10,4,0,27,49,30,22,10,36,0
512,08122006,4,29,47,38,46,42,0,31,48,33,36,27,17,0
513,12122006,8,25,29,4,2,15,0,1,49,30,21,28,16,0
514,15122006,29,23,5,37,39,47,0,22,41,32,50,14,42,0
515,19122006,49,12,9,33,30,18,0,25,9,1,23,3,18,0
516,22122006,5,48,38,2,12,42,0,20,2,13,17,48,18,0
517,26122006,7,27,34,10,2,49,0,39,2,45,6,50,34,0
518,29122006,4,7,11,48,37,9,0,36,38,24,49,34,25,0
519,02012007,12,24,2,3,25,49,0,8,46,49,30,35,17,0
520,05012007,3,2,46,50,1,8,0,7,5,10,9,13,27,0
521,09012007,41,5,39,13,24,30,0,8,43,20,3,16,14,0
522,12012007,49,6,22,4,43,20,0,37,46,7,40,49,29,0
523,16012007,18,32,31,4,19,5,0,25,33,7,10,20,21,0
524,19012007,16,47,26,28,6,42,0,34,23,21,32,17,31,0
525,23012007,19,5,20,27,25,6,0,7,21,40,3,18,1,0
526,26012007,14,44,7,12,32,15,0,46,23,31,12,35,4,0
527,30012007,23,37,7,18,6,13,0,25,29,12,23,5,28,0
528,02022007,46,50,2,38,12,16,0,35,50,36,44,14,34,0
529,06022007,25,42,44,32,35,19,0,14,47,49,30,27,24,0
530,09022007,19,37,31,49,16,30,0,29,18,39,1,13,11,0
531,13022007,2,45,17,21,18,30,0,46,9,3,26,39,12,0
532,16022007,28,26,18,43,10,5,0,2,9,6,46,37,30,0
533,23022007,12,33,6,21,48,38,0,26,25,37,20,40,42,0
534,27022007,8,14,28,47,37,30,0,49,9,32,10,24,19,0
535,02032007,11,3,20,18,45,7,0,47,29,46,4,20,17,0
536,06032007,11,50,22,24,28,23,0,17,36,26,49,11,4,0
537,09032007,22,30,29,44,46,12,0,17,48,13,44,23,38,0
538,13032007,1,5,46,36,29,48,0,25,1,9,16,24,3,0
539,16032007,30,34,13,4,42,36,0,24,46,11,49,8,33,0
540,20032007,37,28,38,2,49,31,0,44,4,38,2,5,15,0
541,23032007,33,12,21,5,16,28,0,41,49,37,18,29,11,0
542,27032007,8,43,50,22,4,38,0,46,21,11,22,37,31,0
543,30032007,11,25,21,35,38,37,0,35,23,32,13,17,12,0
544,03042007,43,21,26,13,11,32,0,11,13,31,42,19,46,0
545,07042007,21,30,17,45,12,25,0,4,25,8,6,43,44,0
546,10042007,44,19,33,29,18,20,0,42,4,48,43,37,27,0
547,13042007,17,46,26,30,20,6,0,9,5,23,42,19,10,0
548,17042007,10,50,47,17,49,29,0,2,17,11,18,47,40,0
549,20042007,38,1,40,7,32,41,0,32,43,5,30,24,47,0
550,24042007,50,39,9,7,29,34,0,47,43,32,31,42,6,0
551,27042007,49,50,37,36,11,42,0,9,14,25,16,13,50,0
552,02052007,15,26,25,42,38,49,0,49,45,25,38,20,28,0
553,04052007,41,43,18,9,13,26,0,17,35,36,20,13,44,0
554,08052007,16,28,45,2,40,8,0,27,45,18,21,46,48,0
555,11052007,1,46,8,28,20,50,0,10,32,42,12,41,39,0
556,15052007,16,6,7,44,45,34,0,40,50,24,15,39,25,0
557,18052007,45,36,39,12,20,10,0,35,46,49,7,29,43,0
558,22052007,2,29,31,20,34,10,0,6,37,39,43,10,36,0
559,25052007,33,28,30,9,11,20,0,48,36,46,37,13,31,0
560,29052007,7,2,23,15,37,29,0,38,19,7,11,12,3,0
561,01062007,18,8,11,21,20,17,0,9,23,3,5,45,24,0
562,05062007,37,31,13,10,18,32,0,44,32,8,19,20,28,0
563,08062007,47,39,40,34,4,22,0,35,28,36,8,32,33,0
564,12062007,47,25,2,36,41,45,0,27,23,6,16,41,14,0
565,15062007,43,21,27,49,15,11,0,42,39,26,40,7,28,0
566,19062007,4,11,27,2,44,26,0,16,32,31,15,35,30,0
567,22062007,11,12,45,13,22,49,0,35,12,38,21,22,32,0
568,26062007,48,11,40,9,34,27,0,40,42,21,37,3,8,0
569,29062007,20,30,26,10,1,19,0,30,20,44,40,46,50,0
570,03072007,38,31,16,42,39,37,0,50,29,49,25,34,9,0
571,06072007,48,1,47,15,21,33,0,49,42,26,33,20,22,0
572,10072007,35,2,33,15,37,1,0,17,38,48,32,25,33,0
573,13072007,3,34,49,10,50,35,0,17,18,22,45,3,7,0
574,17072007,49,30,26,15,46,34,0,18,34,46,14,25,37,0
575,20072007,22,48,14,46,42,49,0,13,20,27,43,16,15,0
576,24072007,7,26,39,24,4,17,0,3,17,45,36,39,31,0
577,27072007,14,12,47,45,4,25,0,41,11,14,44,28,46,0
578,31072007,48,28,32,27,5,3,0,48,18,31,23,33,24,0
579,03082007,35,16,29,21,17,31,0,26,19,5,21,30,4,0
580,07082007,23,43,46,8,21,29,0,22,43,6,50,16,39,0
581,10082007,49,2,26,39,19,6,0,4,9,39,22,6,24,0
582,14082007,20,8,43,24,49,41,0,6,24,32,31,28,33,0
583,17082007,36,13,14,8,3,32,0,34,14,7,41,49,44,0
584,21082007,38,12,50,23,32,46,0,31,12,38,1,15,3,0
585,24082007,7,3,49,44,25,2,0,21,19,11,10,38,8,0
586,28082007,10,21,16,34,15,39,0,44,46,6,49,23,17,0
587,31082007,21,3,15,19,10,49,0,38,13,3,7,42,45,0
588,04092007,33,44,12,40,13,38,0,36,12,19,43,35,24,0
589,08092007,25,41,46,5,35,8,0,26,25,38,2,4,28,0
590,11092007,9,39,14,7,33,31,0,31,44,35,32,1,3,0
591,14092007,35,4,30,6,33,21,0,46,8,1,40,5,36,0
592,18092007,16,25,20,33,22,11,0,26,11,29,39,43,33,0
593,21092007,16,17,33,9,46,26,0,33,37,34,26,2,43,0
594,25092007,32,11,1,50,48,47,0,14,19,21,35,41,49,0
595,28092007,22,47,4,35,33,7,0,34,11,29,38,27,49,0
596,02102007,39,37,14,46,17,26,0,7,28,13,20,3,32,0
597,05102007,3,5,47,20,39,25,0,17,42,22,37,35,46,0
598,09102007,46,8,10,17,9,4,0,33,11,4,2,25,44,0
599,13102007,36,9,5,25,2,24,0,40,30,46,2,15,4,0
600,16102007,27,44,43,38,26,34,0,45,44,41,42,29,5,0
601,19102007,39,8,17,18,46,13,0,47,22,29,38,27,19,0
602,23102007,19,11,35,28,48,16,0,31,10,36,38,39,42,0
603,26102007,7,29,17,12,39,43,0,40,38,46,43,27,6,0
604,30102007,2,9,6,48,13,26,0,18,34,42,16,31,50,0
605,03112007,28,1,20,30,48,42,0,33,4,6,36,2,47,0
606,06112007,17,24,10,29,46,19,0,34,35,29,8,37,47,0
607,09112007,47,6,20,11,16,46,0,10,8,5,41,21,24,0
608,13112007,35,18,45,27,47,40,0,19,16,35,29,45,47,0
609,16112007,12,19,39,6,44,16,0,48,11,50,31,24,20,0
610,21112007,36,2,23,46,38,7,0,17,50,6,15,8,30,0
611,23112007,14,26,2,30,42,4,0,22,31,42,12,25,13,0
612,27112007,34,21,26,22,38,14,0,45,13,16,28,22,3,0
613,30112007,13,31,17,25,47,44,0,40,39,20,25,46,5,0
614,04122007,6,50,49,20,40,36,0,24,40,35,8,37,33,0
615,07122007,3,15,48,23,25,41,0,50,34,25,7,36,6,0
616,11122007,7,23,48,16,33,46,0,28,32,39,1,34,27,0
617,14122007,12,32,27,4,16,41,0,10,3,38,26,23,48,0
618,18122007,32,13,16,28,42,9,0,47,31,10,45,9,50,0
619,21122007,28,50,27,34,36,26,0,45,31,1,44,26,34,0
620,28122007,50,16,22,49,23,46,0,3,9,35,1,28,42,0
621,04012008,15,7,16,17,10,36,0,5,29,48,10,14,28,0
622,08012008,27,37,45,14,8,32,0,4,26,1,43,45,22,0
623,11012008,10,26,46,33,13,45,0,41,16,26,27,43,18,0
624,15012008,37,24,30,33,6,41,0,10,38,19,50,49,20,0
625,18012008,3,42,21,38,22,43,0,34,18,40,37,5,1,0
626,22012008,19,4,45,14,8,15,0,21,11,44,19,5,42,0
627,25012008,6,33,13,5,20,11,0,34,27,44,38,18,2,0
628,29012008,32,27,1,2,24,14,0,41,6,25,48,36,31,0
629,01022008,32,30,46,20,38,49,0,8,37,12,34,25,11,0
630,08022008,27,16,19,1,4,42,0,10,35,32,4,37,25,0
631,12022008,36,30,27,19,47,1,0,25,1,30,29,38,7,0
632,15022008,5,7,9,40,21,38,0,31,45,5,20,22,17,0
633,19022008,8,34,16,49,2,17,0,8,31,15,34,16,50,0
634,22022008,31,48,29,47,42,33,0,38,8,22,39,49,32,0
635,26022008,10,8,20,17,9,42,0,10,14,29,44,46,36,0
636,29022008,30,32,43,26,37,10,0,41,47,18,42,45,39,0
637,04032008,9,14,31,39,43,7,0,27,6,39,40,2,43,0
638,07032008,50,35,44,7,45,29,0,10,46,9,21,22,30,0
639,11032008,32,33,4,12,6,7,0,7,45,1,35,15,3,0
640,14032008,15,3,18,19,30,13,0,46,44,42,28,22,23,0
641,18032008,36,31,32,21,40,38,0,8,12,28,43,32,11,0
642,25032008,38,36,3,13,10,7,0,32,27,45,37,25,15,0
643,28032008,29,41,7,9,14,16,0,19,46,49,23,5,6,0
644,01042008,23,49,35,4,13,11,0,30,48,22,24,20,44,0
645,04042008,42,35,10,36,43,50,0,3,38,33,42,12,44,0
646,08042008,31,47,46,2,30,10,0,32,22,34,29,2,43,0
647,11042008,18,32,49,20,35,1,0,35,42,19,50,38,29,0
648,15042008,24,6,14,5,48,10,0,49,39,37,2,46,25,0
649,18042008,40,1,10,14,27,11,0,24,16,20,34,45,40,0
650,22042008,7,20,12,43,16,40,0,17,44,37,23,38,9,0
651,25042008,18,32,30,42,23,41,0,7,47,5,35,17,32,0
652,29042008,48,4,26,33,17,42,0,31,23,5,42,36,26,0
653,02052008,11,42,16,8,30,48,0,42,20,12,31,18,26,0
654,06052008,12,37,44,8,25,11,0,35,23,34,44,7,47,0
655,09052008,4,8,1,2,16,33,0,50,45,4,14,39,25,0
656,13052008,6,43,28,34,15,47,0,45,12,17,32,22,24,0
657,16052008,9,39,50,21,34,20,0,10,18,48,44,8,42,0
658,20052008,47,28,32,50,30,15,0,39,25,48,9,43,13,0
659,23052008,44,43,14,25,20,36,0,38,18,23,45,50,36,0
660,27052008,13,3,25,47,41,33,0,4,28,43,2,3,22,0
661,30052008,24,4,46,17,7,19,0,48,6,30,15,1,7,0
662,03062008,33,48,28,14,27,2,0,49,47,46,27,38,6,0
663,06062008,21,45,31,4,37,44,0,50,34,41,7,28,13,0
664,10062008,27,1,42,23,38,2,0,37,6,33,9,34,17,0
665,13062008,1,9,14,29,23,27,0,30,3,24,7,18,42,0
666,17062008,4,47,29,13,28,10,0,31,38,45,13,36,2,0
667,20062008,25,24,14,38,34,36,0,4,50,32,8,33,34,0
668,24062008,35,1,19,28,26,7,0,6,50,35,41,44,13,0
669,27062008,16,42,30,43,33,23,0,34,37,47,36,22,2,0
670,01072008,29,44,43,7,10,32,0,16,19,12,23,9,1,0
671,04072008,39,32,14,34,46,1,0,6,37,1,40,21,25,0
672,08072008,10,15,39,41,19,32,0,42,39,21,35,29,9,0
673,11072008,47,6,33,32,43,16,0,37,50,13,12,43,16,0
674,15072008,21,5,7,34,45,39,0,35,36,3,2,8,49,0
675,18072008,37,6,25,34,17,30,0,16,44,19,17,15,2,0
676,22072008,17,39,33,34,45,43,0,22,23,34,7,37,49,0
677,25072008,45,41,3,15,20,9,0,31,12,42,17,45,6,0
678,29072008,26,46,1,36,28,4,0,7,30,42,18,2,4,0
679,01082008,18,49,5,44,21,10,0,22,24,5,46,10,13,0
680,05082008,36,19,1,39,45,34,0,32,40,37,10,30,50,0
681,08082008,7,23,2,35,36,32,0,32,22,7,45,18,1,0
682,12082008,27,50,36,41,33,28,0,11,22,7,13,48,36,0
683,15082008,42,12,47,3,50,19,0,32,8,19,44,10,48,0
684,19082008,20,38,6,12,48,2,0,29,40,19,50,11,34,0
685,22082008,10,36,35,3,6,22,0,11,6,39,36,23,49,0
686,26082008,46,38,21,16,5,27,0,1,7,26,16,2,12,0
687,29082008,6,45,12,7,34,21,0,40,5,10,4,9,17,0
688,02092008,12,48,33,32,22,3,0,6,32,3,11,25,1,0
689,05092008,41,6,38,37,19,42,0,10,17,31,9,50,33,0
690,09092008,26,34,50,8,44,35,0,41,17,23,37,9,16,0
691,12092008,38,46,24,19,29,47,0,29,13,50,42,11,21,0
692,16092008,37,40,30,31,8,2,0,27,35,13,29,14,30,0
693,19092008,24,28,32,4,10,29,0,18,32,5,20,3,40,0
694,23092008,28,15,29,9,27,1,0,22,19,6,36,50,39,0
695,26092008,1,17,10,18,37,8,0,30,23,25,48,37,3,0
696,30092008,20,26,37,43,9,3,0,50,5,44,17,49,20,0
697,03102008,12,29,24,20,3,18,0,38,5,30,35,12,20,0
698,07102008,46,15,7,2,49,27,0,17,22,40,11,19,6,0
699,10102008,9,41,2,18,31,13,0,40,5,47,6,27,33,0
700,14102008,5,39,18,41,24,47,0,3,31,47,36,1,27,0
701,17102008,3,12,16,33,46,10,0,44,6,2,5,18,13,0
702,21102008,29,31,7,18,16,44,0,9,10,4,36,13,24,0
703,24102008,6,10,2,42,44,12,0,48,50,40,11,3,45,0
704,28102008,45,3,30,8,50,49,0,42,41,8,44,28,7,0
705,31102008,30,7,32,5,31,3,0,5,38,27,11,15,48,0
706,04112008,17,3,34,6,7,44,0,2,3,29,19,42,11,0
707,07112008,16,36,15,39,1,5,0,36,4,41,2,37,9,0
708,11112008,25,33,20,34,27,16,0,11,2,8,19,44,9,0
709,14112008,17,12,36,25,3,34,0,42,45,14,15,49,50,0
710,18112008,36,3,32,40,25,18,0,30,45,32,16,25,5,0
711,21112008,48,1,33,47,29,15,0,4,8,5,15,50,40,0
712,25112008,30,39,21,11,13,36,0,39,44,6,17,3,11,0
713,28112008,26,35,14,11,22,6,0,16,13,26,9,34,1,0
714,02122008,1,28,40,20,45,34,0,36,42,6,37,48,1,0
715,05122008,32,5,30,14,41,21,0,14,36,47,24,2,18,0
716,09122008,31,32,19,18,11,14,0,21,33,39,14,50,1,0
717,12122008,5,41,45,13,21,37,0,33,16,6,49,24,8,0
718,16122008,46,43,47,27,30,2,0,13,27,43,29,23,44,0
719,19122008,50,23,24,25,6,26,0,27,31,25,35,28,45,0
720,23122008,13,18,5,8,36,33,0,3,23,46,6,39,8,0
721,26122008,9,16,34,20,4,25,0,16,15,38,6,7,44,0
722,30122008,24,32,25,39,27,6,0,50,4,33,5,23,30,0
723,02012009,50,28,8,31,11,3,0,41,13,20,21,28,15,0
724,06012009,44,26,9,6,14,3,0,25,20,38,21,27,39,0
725,09012009,28,10,40,19,50,18,0,6,29,42,44,19,45,0
726,13012009,24,39,17,42,45,44,0,10,36,50,12,49,25,0
727,16012009,40,20,9,2,24,47,0,48,45,32,49,17,20,0
728,20012009,12,2,1,6,44,42,0,27,39,25,11,18,2,0
729,23012009,4,30,3,1,16,6,0,43,20,4,39,41,9,0
730,27012009,48,31,4,3,33,44,0,2,17,46,30,31,43,0
731,30012009,27,46,44,17,11,35,0,4,46,21,9,20,10,0
732,03022009,40,13,44,33,32,50,0,1,19,27,50,47,37,0
733,06022009,4,12,18,50,27,23,0,40,49,30,28,4,43,0
734,10022009,49,21,19,8,15,4,0,45,1,11,24,31,8,0
735,13022009,39,7,49,10,36,29,0,49,48,44,5,35,43,0
736,17022009,40,47,41,20,18,23,0,25,17,15,2,29,42,0
737,20022009,11,50,22,14,39,27,0,44,48,33,3,41,49,0
738,27022009,21,6,3,7,13,35,0,20,37,50,41,21,31,0
739,03032009,10,35,8,9,17,39,0,10,28,12,31,8,4,0
740,06032009,50,20,7,42,45,22,0,29,14,5,44,26,36,0
741,10032009,45,39,18,13,33,20,0,22,39,29,33,18,8,0
742,13032009,11,16,25,50,18,47,0,40,45,4,21,25,37,0
743,17032009,5,30,34,19,12,47,0,50,11,35,45,31,1,0
744,20032009,50,22,20,17,23,34,0,6,18,2,37,30,40,0
745,24032009,35,19,6,40,1,25,0,2,10,6,23,22,29,0
746,27032009,42,22,5,21,45,28,0,37,17,44,47,1,8,0
747,31032009,50,2,17,14,24,40,0,8,26,50,24,10,45,0
748,03042009,6,21,14,46,42,40,0,3,23,29,9,32,50,0
749,07042009,9,46,22,50,8,40,0,33,10,21,17,14,43,0
750,15042009,44,35,31,17,10,40,0,1,14,22,46,9,47,0
751,17042009,24,33,21,26,49,39,0,44,24,26,9,49,42,0
752,22042009,6,20,25,36,11,3,0,41,8,24,31,37,45,0
753,24042009,29,7,50,27,20,12,0,8,10,35,42,37,25,0
754,28042009,40,28,41,35,38,10,0,50,45,48,13,16,19,0
755,02052009,39,33,7,45,28,34,0,27,10,48,2,47,50,0
756,05052009,33,10,29,13,14,32,0,15,43,50,37,34,36,0
757,08052009,35,14,19,22,49,6,0,39,43,44,26,40,46,0
758,12052009,11,45,4,19,34,24,0,20,31,11,9,35,41,0
759,15052009,1,20,31,10,29,6,0,26,22,12,9,16,5,0
760,19052009,25,48,36,15,21,9,0,32,7,33,45,27,5,0
761,22052009,18,21,12,8,20,28,0,4,24,11,35,39,2,0
762,26052009,12,11,28,35,34,45,0,23,45,22,50,49,13,0
763,29052009,40,49,33,50,31,41,0,12,50,41,31,45,23,0
764,02062009,25,41,32,46,50,4,0,27,47,35,31,19,21,0
765,05062009,20,11,4,24,7,42,0,31,49,2,4,44,5,0
766,09062009,39,17,9,50,38,41,0,30,45,50,6,2,3,0
767,12062009,8,23,9,28,13,17,0,34,29,42,28,32,49,0
768,16062009,6,2,21,5,25,1,0,39,48,17,5,29,14,0
769,19062009,35,38,7,45,15,30,0,3,49,43,16,50,13,0
770,23062009,20,33,24,50,1,34,0,17,18,41,4,43,49,0
771,26062009,18,32,29,7,4,24,0,19,42,23,8,43,25,0
772,30062009,13,4,42,30,32,21,0,24,19,40,9,1,25,0
773,03072009,9,33,17,20,18,6,0,5,47,9,1,7,42,0
774,07072009,5,48,7,25,45,12,0,25,7,8,30,45,19,0
775,10072009,47,38,16,7,37,35,0,7,5,13,32,17,47,0
776,14072009,37,39,4,36,49,40,0,29,1,36,40,4,16,0
777,17072009,36,1,6,23,48,22,0,32,43,2,18,7,28,0
778,21072009,29,6,14,34,38,32,0,8,13,16,26,24,37,0
779,24072009,23,13,34,46,36,45,0,42,23,21,7,37,20,0
780,28072009,21,50,24,29,33,39,0,34,29,35,20,42,36,0
781,31072009,50,2,17,41,40,20,0,16,18,50,45,21,48,0
782,04082009,37,32,11,47,34,22,0,6,37,35,29,43,44,0
783,07082009,41,7,25,3,50,1,0,21,29,50,40,5,1,0
784,11082009,23,45,18,8,28,38,0,1,43,45,5,37,30,0
785,14082009,20,1,40,24,17,41,0,36,7,2,3,20,19,0
786,18082009,14,19,4,50,44,32,0,1,39,2,10,8,16,0
787,21082009,40,5,23,11,1,19,0,40,4,50,48,32,25,0
788,25082009,21,37,32,25,46,13,0,7,43,4,20,24,41,0
789,28082009,34,32,43,47,5,50,0,37,18,40,5,14,15,0
790,01092009,12,31,24,14,39,49,0,35,40,23,46,49,28,0
791,04092009,24,6,14,29,21,4,0,42,35,43,24,3,32,0
792,08092009,35,18,50,42,8,5,0,18,47,20,30,29,15,0
793,11092009,2,33,14,41,8,7,0,3,38,18,39,43,30,0
794,15092009,38,11,35,6,47,18,0,48,10,46,16,45,34,0
795,18092009,43,20,40,30,33,17,0,24,29,9,23,7,11,0
796,22092009,11,36,49,37,29,1,0,8,4,35,45,17,37,0
797,25092009,19,49,50,8,16,29,0,9,39,24,48,36,28,0
798,29092009,49,25,29,45,22,2,0,20,41,39,1,37,47,0
799,02102009,11,17,47,38,42,49,0,35,13,15,18,21,42,0
800,06102009,5,37,7,39,40,30,0,47,50,38,7,25,22,0
801,09102009,48,5,43,35,39,17,0,4,12,33,14,22,8,0
802,13102009,48,6,10,35,44,37,0,17,18,5,3,48,31,0
803,16102009,31,32,20,12,5,37,0,30,9,40,5,8,31,0
804,20102009,44,35,23,38,22,16,0,9,43,32,19,33,2,0
805,23102009,9,3,16,19,14,42,0,42,22,1,35,5,3,0
806,27102009,30,20,33,16,8,11,0,9,49,12,8,5,36,0
807,30102009,37,29,11,36,13,6,0,5,39,17,20,2,47,0
808,03112009,8,27,15,9,12,50,0,5,47,16,29,8,36,0
809,06112009,29,49,8,34,50,10,0,17,23,7,42,22,30,0
810,10112009,34,32,42,45,30,18,0,2,49,45,26,40,46,0
811,13112009,6,37,10,9,20,45,0,24,10,4,48,38,22,0
812,17112009,26,40,9,48,22,27,0,15,7,10,48,45,9,0
813,20112009,9,3,13,38,45,50,0,37,2,14,9,5,44,0
814,24112009,49,38,24,2,29,50,0,43,35,7,6,16,4,0
815,27112009,35,9,22,28,46,39,0,29,30,50,43,21,2,0
816,01122009,45,40,43,36,50,31,0,12,33,13,49,5,15,0
817,04122009,24,48,9,7,18,5,0,34,36,49,25,39,35,0
818,08122009,39,45,29,50,41,44,0,28,31,46,14,5,50,0
819,11122009,11,28,21,32,4,34,0,26,40,8,33,46,3,0
820,15122009,35,11,4,1,44,42,0,39,18,25,21,27,7,0
821,18122009,19,10,17,1,34,7,0,44,12,17,38,19,2,0
822,22122009,20,32,40,25,12,14,0,32,2,17,19,34,10,0
