637,09102014,72,13,76,26,43,21,19,x
638,11102014,3,4,69,29,23,14,17,x
639,14102014,69,19,15,74,44,37,20,x
640,16102014,26,66,37,3,31,11,52,x
641,18102014,8,33,15,80,21,38,51,x
642,21102014,8,30,64,61,41,7,23,x
643,23102014,20,2,43,38,70,64,66,x
644,25102014,61,7,42,26,72,35,14,x
645,28102014,21,2,32,24,14,8,40,x
646,30102014,63,78,5,55,25,50,39,x
647,01112014,57,48,67,34,55,30,69,x
648,04112014,58,71,6,69,46,77,56,x
649,06112014,39,29,57,47,35,77,2,x
650,08112014,14,40,62,20,75,80,23,x
651,11112014,4,75,49,57,62,58,41,x
652,13112014,65,9,30,24,49,2,25,x
653,18112014,28,5,26,21,58,34,55,x
654,20112014,48,14,12,60,13,69,41,x
655,22112014,78,53,48,23,40,62,65,x
656,25112014,74,2,5,69,45,21,61,x
657,27112014,13,25,11,14,2,64,40,x
658,29112014,58,40,19,25,65,20,64,x
659,02122014,39,21,6,34,54,63,45,x
660,04122014,59,43,8,35,72,47,13,x
661,06122014,36,46,21,23,59,38,29,x
662,09122014,67,47,12,70,29,7,58,x
663,11122014,5,44,60,27,7,58,77,x
664,13122014,57,17,25,14,35,33,13,x
665,16122014,36,26,27,4,42,74,70,x
666,18122014,42,68,74,37,57,32,80,x
667,20122014,1,12,18,77,14,16,23,x
668,23122014,66,60,8,51,15,25,69,x
669,27122014,34,60,27,32,41,28,11,x
670,30122014,16,64,57,32,69,9,15,x
671,03012015,43,5,11,55,50,60,61,x
672,06012015,37,71,10,61,42,52,26,x
673,08012015,38,57,27,75,48,36,11,x
674,10012015,22,39,71,3,33,25,30,x
675,13012015,48,25,76,63,61,56,22,x
676,15012015,26,8,30,79,18,62,43,x
677,17012015,21,42,1,4,41,16,64,x
678,20012015,56,59,40,61,33,50,58,x
679,22012015,7,77,66,44,45,2,18,x
680,24012015,5,79,68,67,4,2,44,x
681,27012015,7,42,11,28,79,21,57,x
682,29012015,75,19,5,33,46,42,69,x
683,31012015,68,77,1,32,12,41,64,x
684,03022015,24,77,66,74,43,34,5,x
685,05022015,15,4,3,67,72,23,33,x
686,07022015,20,58,29,4,35,11,24,x
687,10022015,7,8,50,55,58,56,6,x
688,12022015,26,74,37,33,38,64,46,x
689,14022015,43,26,2,76,79,68,30,x
690,19022015,78,4,52,8,66,35,3,x
691,21022015,48,73,79,68,64,38,17,x
692,24022015,27,35,13,19,55,66,64,x
693,26022015,40,34,51,17,24,7,59,x
694,28022015,61,15,64,62,70,4,57,x
695,03032015,20,69,36,15,53,3,26,x
696,05032015,30,21,78,47,38,41,10,x
697,07032015,23,54,30,22,65,57,75,x
698,10032015,18,45,6,34,16,27,47,x
699,12032015,54,32,42,78,33,23,47,x
700,14032015,23,25,20,73,60,52,77,x
701,17032015,44,75,36,56,1,6,61,x
702,19032015,52,44,40,25,62,46,60,x
703,21032015,54,27,10,34,59,40,39,x
704,24032015,37,65,7,72,31,3,70,x
705,26032015,32,37,42,34,29,47,46,x
706,28032015,48,30,41,44,57,38,73,x
707,31032015,24,64,58,60,80,75,47,x
708,02042015,31,9,10,27,77,79,4,x
709,04042015,48,72,19,38,26,65,28,x
710,07042015,65,45,7,11,80,69,12,x
711,09042015,3,33,34,39,65,27,45,x
712,11042015,56,41,55,50,79,2,62,x
713,14042015,80,24,27,20,52,60,39,x
714,16042015,57,71,34,11,72,31,64,x
715,18042015,26,41,53,39,47,45,64,x
716,23042015,66,10,62,20,25,44,16,x
717,25042015,50,74,20,13,46,16,56,x
718,28042015,10,59,71,17,14,67,35,x
719,30042015,18,46,3,47,30,70,41,x
720,02052015,67,57,73,63,21,22,44,x
721,05052015,53,36,22,8,6,32,68,x
722,07052015,33,16,10,72,9,71,34,x
723,09052015,79,6,10,20,31,57,32,x
724,12052015,55,50,53,39,31,73,22,x
725,14052015,23,30,62,35,74,16,31,x
726,16052015,77,3,68,10,66,9,70,x
727,19052015,51,12,60,80,70,2,34,x
728,21052015,53,61,50,47,39,60,20,x
729,23052015,20,2,78,29,62,43,45,x
730,26052015,69,42,74,16,54,19,10,x
731,28052015,74,63,7,69,39,21,40,x
732,30052015,65,7,54,71,78,64,59,x
733,02062015,13,59,43,56,36,11,77,x
734,06062015,12,73,4,70,51,64,16,x
735,09062015,4,74,24,64,73,37,69,x
736,11062015,58,41,36,27,54,72,73,x
737,13062015,10,28,7,62,3,60,78,x
738,16062015,56,57,61,67,76,48,8,x
739,18062015,40,19,9,50,45,15,17,x
740,20062015,61,73,34,80,44,5,37,x
741,23062015,30,54,73,63,49,36,44,x
742,25062015,63,74,11,61,37,15,32,x
743,27062015,11,35,61,2,33,9,69,x
744,30062015,36,30,61,4,56,48,17,x
745,02072015,51,64,3,53,23,70,43,x
746,04072015,76,58,40,19,34,30,48,x
747,07072015,15,38,44,60,65,48,45,x
748,09072015,75,12,3,52,6,66,74,x
749,11072015,60,73,9,2,40,58,37,x
750,14072015,67,33,31,8,26,79,50,x
751,16072015,7,70,23,67,10,44,12,x
752,18072015,12,42,26,58,66,68,6,x
753,21072015,48,64,75,2,40,46,53,x
754,23072015,37,30,41,19,75,5,8,x
755,25072015,71,21,69,52,1,66,64,x
756,28072015,6,66,61,18,47,45,64,x
757,30072015,56,43,76,59,14,54,71,x
758,01082015,24,31,46,19,72,16,60,x
759,04082015,64,27,6,3,31,74,50,x
760,06082015,7,75,40,66,6,12,33,x
761,08082015,21,8,10,57,61,30,50,x
762,11082015,36,61,5,42,17,69,77,x
763,13082015,8,11,35,39,78,60,5,x
764,15082015,37,28,13,75,6,16,62,x
765,18082015,59,51,44,31,74,57,66,x
766,20082015,46,44,16,49,55,27,67,x
767,22082015,61,39,80,59,47,21,27,x
768,25082015,70,80,61,1,5,27,13,x
769,27082015,63,20,59,29,56,4,74,x
770,29082015,17,24,33,67,6,73,72,x
771,01092015,51,58,77,48,39,65,37,x
772,03092015,72,42,63,77,46,78,8,x
773,05092015,70,15,49,68,78,74,37,x
774,08092015,42,62,61,45,18,15,39,x
775,10092015,6,48,33,31,78,21,64,x
776,12092015,44,74,18,78,27,21,68,x
777,15092015,67,36,3,55,14,44,46,x
778,17092015,8,23,58,69,3,41,68,x
779,19092015,6,25,42,78,22,33,68,x
780,22092015,40,67,9,54,73,44,25,x
781,24092015,39,76,42,1,27,75,49,x
782,26092015,10,22,13,35,60,56,39,x
783,29092015,56,63,34,32,60,37,46,x
784,01102015,8,10,41,22,61,3,36,x
785,03102015,51,52,5,6,18,27,79,x
786,06102015,58,74,19,31,79,20,23,x
787,08102015,38,80,53,26,29,14,24,x
788,10102015,51,40,7,31,1,14,50,x
789,13102015,53,76,37,21,12,13,45,x
790,15102015,4,27,31,50,8,12,2,x
791,17102015,58,44,3,36,64,59,10,x
792,20102015,67,9,37,33,2,14,78,x
793,22102015,80,36,27,62,25,12,69,x
794,24102015,25,31,71,7,65,76,42,x
795,27102015,56,16,52,13,17,22,31,x
796,29102015,53,23,64,75,61,25,6,x
797,31102015,63,58,69,34,61,71,6,x
798,03112015,3,17,79,78,72,69,9,x
799,05112015,63,76,60,77,1,65,24,x
800,07112015,24,18,51,45,27,6,64,x
801,10112015,39,58,62,61,76,7,77,x
802,13112015,14,47,20,34,32,7,28,x
803,14112015,3,62,13,25,18,77,52,x
804,17112015,11,14,22,1,38,6,49,x
805,19112015,62,51,39,31,21,57,13,x
806,21112015,79,67,56,17,20,59,74,x
807,24112015,19,21,12,20,67,60,30,x
808,26112015,9,45,68,37,73,12,65,x
809,28112015,61,17,69,37,8,20,7,x
810,01122015,8,71,47,80,66,74,28,x
811,03122015,18,23,62,3,27,59,80,x
812,05122015,44,50,18,43,65,58,47,x
813,08122015,24,79,54,52,36,74,2,x
814,10122015,51,49,76,28,8,75,58,x
815,12122015,35,1,3,13,8,57,26,x
816,15122015,58,79,49,68,37,44,38,x
817,17122015,62,56,69,63,67,25,2,x
818,19122015,26,61,40,15,23,2,67,x
819,22122015,20,72,80,60,48,34,65,x
820,24122015,57,62,67,73,78,19,32,x
821,26122015,68,46,72,67,17,70,4,x
822,29122015,13,63,31,12,80,11,32,x
823,31122015,64,58,6,79,20,31,47,x
824,05012016,22,23,31,28,29,53,25,x
825,07012016,6,20,67,10,33,36,63,x
826,09012016,12,54,52,10,37,11,6,x
827,12012016,61,57,55,21,14,37,2,x
828,14012016,78,24,53,70,37,28,25,x
829,16012016,41,1,19,72,47,65,56,x
830,19012016,1,76,25,43,19,63,29,x
831,21012016,25,39,3,38,11,50,71,x
832,23012016,37,29,30,39,49,77,19,x
833,26012016,54,55,28,18,61,72,14,x
834,28012016,23,79,7,18,29,10,68,x
835,30012016,25,14,67,74,23,41,10,x
836,02022016,4,28,57,13,54,50,64,x
837,04022016,35,66,34,4,46,73,52,x
838,06022016,35,32,34,15,46,37,64,x
839,11022016,36,21,65,67,23,22,31,x
840,13022016,70,38,58,23,50,1,77,x
841,16022016,43,12,57,72,19,49,60,x
842,18022016,74,71,3,13,35,11,50,x
843,20022016,3,36,6,80,52,4,39,x
844,23022016,60,41,66,77,52,21,18,x
845,25022016,78,14,69,49,26,22,42,x
846,27022016,53,21,11,13,32,74,12,x
847,01032016,70,27,33,79,46,78,77,x
848,03032016,15,54,71,34,27,28,69,x
849,05032016,29,27,33,34,49,65,1,x
850,08032016,68,60,38,65,25,63,44,x
851,10032016,60,8,46,9,12,68,63,x
852,12032016,51,5,77,29,43,25,12,x
853,15032016,51,45,8,18,14,79,34,x
854,17032016,69,66,24,61,2,63,75,x
855,19032016,78,73,56,1,43,7,33,x
856,22032016,24,67,55,30,68,10,29,x
857,24032016,27,12,57,21,50,9,58,x
858,26032016,64,36,32,15,44,73,79,x
859,29032016,70,25,77,79,13,53,27,x
860,31032016,52,5,61,59,1,27,23,x
861,02042016,38,33,25,77,73,40,17,x
862,05042016,58,43,17,10,3,38,25,x
863,07042016,79,28,34,54,66,25,61,x
864,09042016,40,35,61,2,5,55,30,x
865,12042016,24,14,13,63,65,54,29,x
866,14042016,12,14,23,61,20,11,48,x
867,16042016,17,75,59,3,5,32,46,x
868,19042016,34,1,26,65,2,74,5,x
869,23042016,14,74,5,30,47,28,7,x
870,26042016,8,3,34,55,41,67,21,x
871,28042016,8,75,28,36,31,80,13,x
872,30042016,1,38,41,53,28,77,36,x
873,03052016,8,58,3,21,44,14,2,x
874,05052016,41,60,43,59,32,16,24,x
875,07052016,34,10,11,66,21,78,38,x
876,10052016,72,37,69,3,59,56,36,x
877,12052016,54,44,79,72,59,12,69,x
878,14052016,19,59,52,44,16,80,69,x
879,17052016,51,13,29,41,47,25,45,x
880,19052016,58,50,68,80,6,51,31,x
881,21052016,15,61,31,72,20,36,65,x
882,24052016,80,8,17,58,26,72,42,x
883,28052016,60,32,52,51,69,26,68,x
884,31052016,71,35,74,28,32,72,73,x
885,02062016,68,73,75,58,64,46,40,x
886,04062016,59,42,20,70,2,65,56,x
887,07062016,14,16,30,3,39,1,11,x
888,09062016,14,43,45,52,67,47,17,x
889,11062016,16,14,51,77,78,15,40,x
890,14062016,77,47,26,30,71,60,46,x
891,16062016,70,68,33,76,32,73,12,x
892,18062016,38,22,60,9,14,4,7,x
893,21062016,2,51,42,75,43,77,45,x
894,23062016,3,79,23,20,10,73,24,x
895,25062016,5,51,44,79,62,23,64,x
896,28062016,79,57,35,62,33,10,69,x
897,30062016,29,55,67,37,21,59,34,x
898,02072016,13,33,22,49,79,21,31,x
899,05072016,28,67,2,3,63,55,15,x
900,07072016,14,52,2,65,23,33,55,x
901,09072016,15,77,72,38,7,80,33,x
902,12072016,46,58,17,21,30,9,25,x
903,14072016,6,25,45,28,36,66,26,x
904,16072016,9,71,56,21,22,45,61,x
905,19072016,61,50,2,63,21,34,79,x
906,21072016,19,32,30,64,44,67,61,x
907,23072016,25,79,34,42,22,17,65,x
908,26072016,45,13,56,77,72,73,35,x
909,28072016,80,44,1,28,5,25,54,x
910,30072016,42,66,28,57,52,50,15,x
911,02082016,73,6,12,58,19,69,64,x
912,04082016,74,39,60,11,77,29,4,x
913,06082016,56,24,15,70,22,59,62,x
914,09082016,65,50,6,7,55,41,51,x
915,11082016,68,22,67,25,73,30,14,x
916,13082016,69,66,3,75,21,78,73,x
917,16082016,46,20,55,70,37,28,75,x
918,18082016,39,52,67,22,58,75,49,x
919,20082016,63,30,5,80,56,12,57,x
920,23082016,51,19,34,5,37,47,15,x
921,25082016,68,71,30,69,54,7,66,x
922,27082016,3,2,27,68,74,18,51,x
923,30082016,25,50,70,72,31,45,10,x
924,01092016,12,38,75,63,19,49,6,x
925,03092016,13,2,34,78,55,77,16,x
926,06092016,62,72,73,2,44,46,29,x
927,08092016,28,69,67,71,80,76,79,x
928,10092016,1,49,63,50,72,45,6,x
929,13092016,26,55,15,24,60,19,11,x
930,15092016,57,14,29,20,41,23,67,x
931,17092016,28,56,15,17,43,68,69,x
932,20092016,56,5,9,35,69,24,51,x
933,22092016,57,6,70,43,13,30,79,x
934,24092016,54,49,22,34,2,62,63,x
935,27092016,7,11,52,40,39,77,12,x
936,29092016,69,56,30,76,78,20,12,x
937,01102016,29,27,16,6,44,28,30,x
938,04102016,60,2,11,78,12,50,28,x
939,06102016,8,3,18,7,56,6,36,x
940,08102016,26,42,77,49,30,51,63,x
941,11102016,28,15,40,12,69,7,75,x
942,13102016,23,63,57,51,47,8,6,x
943,15102016,4,52,38,69,53,27,72,x
944,18102016,21,4,27,47,80,35,14,x
945,20102016,47,19,48,68,23,18,69,x
946,22102016,69,66,37,5,33,12,64,x
947,25102016,55,35,64,45,48,19,26,x
948,27102016,36,21,19,12,3,76,48,x
949,29102016,9,17,15,69,78,43,72,x
950,01112016,16,53,4,41,36,27,23,x
951,03112016,12,1,76,53,29,47,62,x
952,05112016,23,62,47,50,63,20,32,x
953,08112016,74,16,10,48,73,1,65,x
954,10112016,56,70,35,60,7,31,46,x
955,12112016,68,35,17,42,61,41,75,x
956,17112016,29,21,7,3,59,39,6,x
957,19112016,13,42,66,18,62,8,56,x
958,22112016,71,24,74,48,73,37,63,x
959,24112016,21,30,28,55,8,38,5,x
960,26112016,67,35,33,72,15,80,54,x
961,29112016,66,31,9,42,10,49,48,x
962,01122016,63,80,7,79,28,41,49,x
963,03122016,21,33,67,12,65,37,80,x
964,06122016,57,75,64,26,28,47,12,x
965,08122016,76,51,49,7,64,61,65,x
966,10122016,75,46,9,2,14,68,30,x
967,13122016,58,45,11,36,77,4,17,x
968,15122016,48,16,46,64,62,67,54,x
969,17122016,40,52,32,20,13,70,62,x
970,20122016,38,5,55,27,49,4,41,x
971,22122016,44,79,65,72,33,51,68,x
972,24122016,75,35,43,4,44,17,36,x
973,27122016,9,44,5,11,50,27,28,x
974,29122016,50,13,20,56,75,44,35,x
975,31122016,18,14,22,41,13,53,1,x
976,03012017,76,42,48,39,3,41,71,x
977,05012017,52,65,71,57,5,75,59,x
978,07012017,64,1,53,21,56,28,60,x
979,10012017,10,33,36,78,59,76,61,x
980,12012017,48,24,64,67,70,3,19,x
981,14012017,54,49,39,23,15,16,5,x
982,17012017,21,42,20,57,60,6,29,x
983,19012017,59,74,5,75,48,71,38,x
984,21012017,11,18,62,19,4,3,40,x
985,24012017,1,49,66,11,10,13,36,x
986,26012017,28,49,1,8,5,30,38,x
987,28012017,26,69,16,37,19,40,73,x
988,31012017,34,65,70,59,56,26,1,x
989,02022017,12,46,72,53,8,51,63,x
990,04022017,30,42,40,10,19,63,5,x
991,07022017,73,7,34,75,71,4,66,x
992,09022017,57,47,70,30,22,78,38,x
993,11022017,40,54,74,7,75,52,49,x
994,14022017,65,69,5,66,14,80,20,x
995,16022017,27,47,71,80,39,2,29,x
996,18022017,7,38,2,78,41,10,50,x
997,21022017,56,42,27,29,61,20,70,x
998,23022017,76,18,26,31,80,55,54,x
999,25022017,80,56,67,50,2,71,74,x
